Rank	Word	Frequency	Frequency per million	Zipf value	IPA
159	chama	321	174.4032	5.2416	t͡ʃ a m a̝
160	cámara	320	173.8598	5.2402	k a m a̝ ɾ a̝
161	pobre	302	164.0802	5.2151	p ɔ β ɾ e̝
162	mil	295	160.277	5.2049	m i l
163	xogo	290	157.5605	5.1974	ʃ ɔ ɣ o̝
164	lei	286	155.3872	5.1914	l e i
165	vostedes	285	154.8439	5.1899	b o s t e ð ɪ s
166	chamar	284	154.3006	5.1884	t͡ʃ a m a ɾ
167	coller	282	153.214	5.1853	k o ʎ e ɾ
168	can	277	150.4974	5.1775	k a ŋ
169	libro	275	149.4108	5.1744	l i β ɾ o̝
169	mes	275	149.4108	5.1744	m e s
170	sodes	274	148.8675	5.1728	s o d ɪ s
171	intre	267	145.0643	5.1616	i n t ɾ e̝
172	dela	263	142.8911	5.155	d ɛ l ɐ
173	hospital	260	141.2611	5.15	ɔ s p i t a l
173	loitar	260	141.2611	5.15	l o j t a ɾ
173	vista	260	141.2611	5.15	b i s t a̝
174	longo	259	140.7178	5.1483	l o ŋ ɡ o̝
174	teléfono	259	140.7178	5.1483	t e l ɛ f ɔ n ʊ
175	chan	258	140.1745	5.1467	t͡ʃ a ŋ
176	pagar	257	139.6312	5.145	p a ɣ a ɾ
176	raíña	257	139.6312	5.145	r a i ɲ a̝
177	barco	254	138.0013	5.1399	b a ɾ k ʊ
178	fábrica	252	136.9146	5.1364	f a β ɾ i k a̝
178	media	252	136.9146	5.1364	m e ð j ɐ
179	esposa	251	136.3713	5.1347	e s p o s a̝
180	banda	250	135.828	5.133	b a n d a̝
180	estraño	250	135.828	5.133	e s t ɾ a ɲ o̝
181	aire	247	134.1981	5.1277	a j ɾ e̝
181	hotel	247	134.1981	5.1277	ɔ t ɛ l
181	mirar	247	134.1981	5.1277	m i ɾ a ɾ
182	carne	244	132.5681	5.1224	k a ɾ n e̝
182	gañar	244	132.5681	5.1224	ɡ a ɲ a ɾ
183	muro	243	132.0248	5.1207	m u ɾ o̝
