Rank	Word	Frequency	Frequency per million	Zipf value
191	blev	27	254.4098	5.4055
191	breur	27	254.4098	5.4055
191	fazi	27	254.4098	5.4055
191	guarnere	27	254.4098	5.4055
191	istits	27	254.4098	5.4055
191	kleiz	27	254.4098	5.4055
191	mersi	27	254.4098	5.4055
191	poan	27	254.4098	5.4055
191	polis	27	254.4098	5.4055
191	warnon	27	254.4098	5.4055
192	'c'hellan	26	244.9872	5.3891
192	'mije	26	244.9872	5.3891
192	'reont	26	244.9872	5.3891
192	'vin	26	244.9872	5.3891
192	c'hellan	26	244.9872	5.3891
192	chalet	26	244.9872	5.3891
192	curtis	26	244.9872	5.3891
192	disoñjet	26	244.9872	5.3891
192	dres	26	244.9872	5.3891
192	eget	26	244.9872	5.3891
192	emaomp	26	244.9872	5.3891
192	etre	26	244.9872	5.3891
192	gevier	26	244.9872	5.3891
192	istor	26	244.9872	5.3891
192	kement	26	244.9872	5.3891
192	labourat	26	244.9872	5.3891
192	lod	26	244.9872	5.3891
192	memestra	26	244.9872	5.3891
192	miz	26	244.9872	5.3891
192	strollad	26	244.9872	5.3891
192	tremen	26	244.9872	5.3891
192	voc'h	26	244.9872	5.3891
192	war-dro	26	244.9872	5.3891
192	warc'hoazh	26	244.9872	5.3891
193	'giz-se	25	235.5646	5.3721
193	't	25	235.5646	5.3721
193	bro-saoz	25	235.5646	5.3721
193	dazont	25	235.5646	5.3721
193	dro	25	235.5646	5.3721
193	emaon	25	235.5646	5.3721
193	fiziañs	25	235.5646	5.3721
193	gortozit	25	235.5646	5.3721
193	gorventenn	25	235.5646	5.3721
193	lavaret	25	235.5646	5.3721
193	mare	25	235.5646	5.3721
193	mui	25	235.5646	5.3721
193	nathan	25	235.5646	5.3721
193	pellgomz	25	235.5646	5.3721
193	voched	25	235.5646	5.3721
194	'lec'h	24	226.142	5.3544
194	'rae	24	226.142	5.3544
194	'soñje	24	226.142	5.3544
194	afo	24	226.142	5.3544
194	bugale	24	226.142	5.3544
194	bugel	24	226.142	5.3544
194	c'hoarvezout	24	226.142	5.3544
194	combo	24	226.142	5.3544
194	dehoù	24	226.142	5.3544
194	diouzh	24	226.142	5.3544
194	diwall	24	226.142	5.3544
194	dour	24	226.142	5.3544
194	du	24	226.142	5.3544
194	gellet	24	226.142	5.3544
194	goulennet	24	226.142	5.3544
194	gwisket	24	226.142	5.3544
194	kentoc'h	24	226.142	5.3544
194	laerezh	24	226.142	5.3544
194	osterlich	24	226.142	5.3544
194	politikel	24	226.142	5.3544
194	urzhioù	24	226.142	5.3544
195	babig	23	216.7194	5.3359
195	biskoazh	23	216.7194	5.3359
195	dal	23	216.7194	5.3359
195	dieub	23	216.7194	5.3359
195	diwar	23	216.7194	5.3359
195	diwezhañ	23	216.7194	5.3359
195	dramm	23	216.7194	5.3359
195	emaint	23	216.7194	5.3359
195	enebourien	23	216.7194	5.3359
195	evidon	23	216.7194	5.3359
195	gwaz	23	216.7194	5.3359
195	klevout	23	216.7194	5.3359
195	kont	23	216.7194	5.3359
195	kontañ	23	216.7194	5.3359
195	kuzhet	23	216.7194	5.3359
195	linenn	23	216.7194	5.3359
195	lârit	23	216.7194	5.3359
195	medisin	23	216.7194	5.3359
195	mezeg	23	216.7194	5.3359
195	moarvat	23	216.7194	5.3359
195	munutenn	23	216.7194	5.3359
195	neuz	23	216.7194	5.3359
195	pal	23	216.7194	5.3359
195	rak	23	216.7194	5.3359
195	redek	23	216.7194	5.3359
195	respont	23	216.7194	5.3359
195	santout	23	216.7194	5.3359
195	saveteiñ	23	216.7194	5.3359
195	schultz	23	216.7194	5.3359
195	skarzhet	23	216.7194	5.3359
195	skarzhit	23	216.7194	5.3359
