Rank	Word	Frequency	Frequency per million	Zipf value
203	ó	1024	556.3515	5.7453
204	tanto	1017	552.5483	5.7424
205	cos	1001	543.8553	5.7355
206	tarde	1000	543.312	5.735
207	cidade	980	532.4458	5.7263
208	durante	975	529.7292	5.7241
209	mal	964	523.7528	5.7191
210	nova	962	522.6662	5.7182
211	momento	957	519.9496	5.716
211	terra	957	519.9496	5.716
212	vale	949	515.6031	5.7123
213	pois	934	507.4534	5.7054
214	dúas	921	500.3904	5.6993
215	quería	910	494.4139	5.6941
216	tal	908	493.3273	5.6931
217	penso	906	492.2407	5.6922
218	nome	905	491.6974	5.6917
219	calquera	901	489.5241	5.6898
219	certo	901	489.5241	5.6898
220	será	898	487.8942	5.6883
221	daquela	895	486.2643	5.6869
222	amor	890	483.5477	5.6844
223	parece	875	475.398	5.6771
224	outros	873	474.3114	5.6761
225	seguro	869	472.1381	5.6741
226	vamos	865	469.9649	5.6721
227	había	863	468.8783	5.6711
228	auga	862	468.335	5.6706
229	até	859	466.705	5.669
229	grande	859	466.705	5.669
229	poder	859	466.705	5.669
230	gran	848	460.7286	5.6634
231	tipo	845	459.0987	5.6619
232	xeito	836	454.2088	5.6573
233	medo	822	446.6025	5.6499
234	cartos	811	440.626	5.6441
235	saber	808	438.9961	5.6425
236	vin	806	437.9095	5.6414
237	merda	802	435.7362	5.6392
238	dixen	799	434.1063	5.6376
239	país	798	433.563	5.6371
240	rei	796	432.4764	5.636
241	señora	795	431.9331	5.6354
242	ollos	787	427.5866	5.631
243	debe	779	423.2401	5.6266
243	pobo	779	423.2401	5.6266
244	nosos	778	422.6968	5.626
245	moitos	775	421.0668	5.6244
246	ven	767	416.7203	5.6198
247	ano	764	415.0904	5.6181
247	morte	764	415.0904	5.6181
248	desde	763	414.5471	5.6176
249	van	762	414.0038	5.617
250	historia	761	413.4604	5.6164
251	lles	757	411.2872	5.6141
252	comigo	755	410.2006	5.613
253	feito	752	408.5706	5.6113
253	uns	752	408.5706	5.6113
254	problema	743	403.6808	5.606
255	vós	736	399.8776	5.6019
256	mulleres	735	399.3343	5.6013
257	amigo	729	396.0745	5.5978
258	foron	726	394.4445	5.596
259	estes	723	392.8146	5.5942
260	cabeza	719	390.6413	5.5918
261	poden	716	389.0114	5.59
261	primeira	716	389.0114	5.59
262	somos	715	388.4681	5.5894
263	fixo	712	386.8382	5.5875
264	fin	711	386.2948	5.5869
265	ningún	710	385.7515	5.5863
266	eh	706	383.5783	5.5839
267	traballar	705	383.035	5.5832
268	dentro	699	379.7751	5.5795
269	facelo	692	375.9719	5.5752
270	familia	690	374.8853	5.5739
271	hora	689	374.342	5.5733
272	persoas	687	373.2554	5.572
273	man	685	372.1687	5.5707
274	acordo	681	369.9955	5.5682
274	dar	681	369.9955	5.5682
275	mentres	678	368.3655	5.5663
276	cun	675	366.7356	5.5644
276	policía	675	366.7356	5.5644
277	irmán	672	365.1057	5.5624
278	fillos	668	362.9324	5.5598
279	case	667	362.3891	5.5592
280	sería	659	358.0426	5.5539
281	razón	657	356.956	5.5526
282	amigos	654	355.3261	5.5506
283	polos	653	354.7827	5.55
284	nenos	646	350.9796	5.5453
285	ca	642	348.8063	5.5426
285	cal	642	348.8063	5.5426
286	estas	639	347.1764	5.5406
287	moitas	638	346.6331	5.5399
288	idea	636	345.5464	5.5385
289	camiño	634	344.4598	5.5371
289	pasar	634	344.4598	5.5371
290	vos	633	343.9165	5.5365
291	vén	625	339.57	5.5309
292	volta	623	338.4834	5.5295
293	teus	618	335.7668	5.526
294	volver	616	334.6802	5.5246
295	algunha	612	332.507	5.5218
295	debería	612	332.507	5.5218
296	eran	609	330.877	5.5197
297	contigo	608	330.3337	5.519
298	coas	606	329.2471	5.5175
299	eses	605	328.7038	5.5168
300	vivir	601	326.5305	5.5139
301	neste	599	325.4439	5.5125
302	demasiado	598	324.9006	5.5118
303	mans	596	323.814	5.5103
303	miñas	596	323.814	5.5103
304	conta	594	322.7273	5.5088
305	pasou	593	322.184	5.5081
306	filme	590	320.5541	5.5059
306	ía	590	320.5541	5.5059
307	algún	589	320.0108	5.5052
307	vaia	589	320.0108	5.5052
308	cinco	587	318.9242	5.5037
309	baixo	585	317.8375	5.5022
310	mamá	581	315.6643	5.4992
311	cunha	580	315.121	5.4985
311	porta	580	315.121	5.4985
312	catro	578	314.0343	5.497
312	importa	578	314.0343	5.497
313	exército	576	312.9477	5.4955
314	papá	571	310.2312	5.4917
315	mesma	570	309.6879	5.4909
316	fun	563	305.8847	5.4856
317	adeus	559	303.7114	5.4825
317	realmente	559	303.7114	5.4825
318	algúns	557	302.6248	5.4809
319	vexo	555	301.5382	5.4793
320	horas	554	300.9949	5.4786
320	pensar	554	300.9949	5.4786
320	sabía	554	300.9949	5.4786
321	fas	549	298.2783	5.4746
322	chegar	546	296.6484	5.4722
323	síntoo	544	295.5617	5.4706
324	ningunha	540	293.3885	5.4674
325	igual	538	292.3019	5.4658
325	matar	538	292.3019	5.4658
326	problemas	537	291.7586	5.465
327	saír	533	289.5853	5.4618
327	xefe	533	289.5853	5.4618
328	único	532	289.042	5.461
329	morrer	530	287.9554	5.4593
330	fixen	529	287.4121	5.4585
331	fose	528	286.8687	5.4577
331	rúa	528	286.8687	5.4577
332	rapaz	527	286.3254	5.4569
333	estado	526	285.7821	5.456
334	lado	525	285.2388	5.4552
335	segundo	524	284.6955	5.4544
336	ves	522	283.6089	5.4527
337	clase	520	282.5222	5.4511
338	corazón	519	281.9789	5.4502
338	importante	519	281.9789	5.4502
338	sol	519	281.9789	5.4502
339	deste	518	281.4356	5.4494
340	caso	513	278.7191	5.4452
340	cuarto	513	278.7191	5.4452
340	vir	513	278.7191	5.4452
341	coche	511	277.6324	5.4435
342	diso	506	274.9159	5.4392
343	gusta	503	273.2859	5.4366
343	pequeno	503	273.2859	5.4366
343	tío	503	273.2859	5.4366
344	deixa	502	272.7426	5.4358
345	paz	501	272.1993	5.4349
345	vello	501	272.1993	5.4349
346	aló	496	269.4828	5.4305
346	comer	496	269.4828	5.4305
347	nosas	495	268.9394	5.4297
347	semana	495	268.9394	5.4297
348	podía	494	268.3961	5.4288
349	deixar	492	267.3095	5.427
349	puta	492	267.3095	5.427
349	queda	492	267.3095	5.427
350	persoa	491	266.7662	5.4261
351	marchar	486	264.0496	5.4217
351	medio	486	264.0496	5.4217
352	campo	485	263.5063	5.4208
353	forma	484	262.963	5.4199
353	pensei	484	262.963	5.4199
354	cres	483	262.4197	5.419
355	esas	481	261.3331	5.4172
356	serio	479	260.2465	5.4154
357	filla	477	259.1598	5.4136
357	sorte	477	259.1598	5.4136
358	fan	475	258.0732	5.4117
358	levar	475	258.0732	5.4117
358	preciso	475	258.0732	5.4117
359	partido	473	256.9866	5.4099
360	lonxe	468	254.27	5.4053
360	xuntos	468	254.27	5.4053
361	axiña	464	252.0968	5.4016
361	meses	464	252.0968	5.4016
362	tiven	463	251.5535	5.4006
363	queren	462	251.0102	5.3997
364	número	461	250.4668	5.3988
365	ah	460	249.9235	5.3978
365	sangue	460	249.9235	5.3978
366	goberno	459	249.3802	5.3969
367	estaban	458	248.8369	5.3959
368	adiante	456	247.7503	5.394
368	feliz	456	247.7503	5.394
369	corpo	454	246.6637	5.3921
370	minutos	453	246.1203	5.3911
371	irmá	450	244.4904	5.3883
372	sistema	448	243.4038	5.3863
373	desta	447	242.8605	5.3854
374	sitio	446	242.3172	5.3844
375	axuda	445	241.7738	5.3834
375	difícil	445	241.7738	5.3834
375	suposto	445	241.7738	5.3834
376	diñeiro	444	241.2305	5.3824
377	neno	443	240.6872	5.3815
377	soa	443	240.6872	5.3815
378	din	442	240.1439	5.3805
379	del	440	239.0573	5.3785
379	xusto	440	239.0573	5.3785
380	cadra	439	238.514	5.3775
381	animais	438	237.9707	5.3765
382	leva	437	237.4274	5.3755
382	moita	437	237.4274	5.3755
383	coido	436	236.884	5.3745
384	boas	435	236.3407	5.3735
384	stark	435	236.3407	5.3735
385	fala	434	235.7974	5.3725
386	ei	433	235.2541	5.3715
386	moza	433	235.2541	5.3715
387	palabra	430	233.6242	5.3685
387	rápido	430	233.6242	5.3685
388	morto	429	233.0809	5.3675
389	forza	427	231.9942	5.3655
390	demais	426	231.4509	5.3645
390	orde	426	231.4509	5.3645
391	pensas	425	230.9076	5.3634
391	significa	425	230.9076	5.3634
392	forte	424	230.3643	5.3624
392	grandes	424	230.3643	5.3624
393	quizais	423	229.821	5.3614
394	luz	419	227.6477	5.3573
395	comida	418	227.1044	5.3562
395	polas	418	227.1044	5.3562
395	preto	418	227.1044	5.3562
396	dis	415	225.4745	5.3531
396	final	415	225.4745	5.3531
396	mozo	415	225.4745	5.3531
396	parís	415	225.4745	5.3531
397	nesta	414	224.9312	5.352
398	onte	413	224.3879	5.351
399	liberdade	412	223.8446	5.3499
399	negro	412	223.8446	5.3499
400	maior	411	223.3012	5.3489
400	voso	411	223.3012	5.3489
401	dez	410	222.7579	5.3478
401	digo	410	222.7579	5.3478
401	senón	410	222.7579	5.3478
402	déixame	409	222.2146	5.3468
403	entendo	404	219.4981	5.3414
404	tolo	403	218.9547	5.3404
405	queremos	402	218.4114	5.3393
406	atopar	401	217.8681	5.3382
406	vosa	401	217.8681	5.3382
407	norte	400	217.3248	5.3371
407	presidente	400	217.3248	5.3371
407	punto	400	217.3248	5.3371
408	abaixo	398	216.2382	5.3349
409	chegou	397	215.6949	5.3338
409	outras	397	215.6949	5.3338
410	diante	396	215.1516	5.3327
410	poida	396	215.1516	5.3327
411	escola	395	214.6082	5.3316
412	agarda	392	212.9783	5.3283
412	unhas	392	212.9783	5.3283
413	dereito	391	212.435	5.3272
414	pasado	390	211.8917	5.3261
415	deles	388	210.8051	5.3239
416	situación	386	209.7184	5.3216
417	alto	382	207.5452	5.3171
417	arriba	382	207.5452	5.3171
417	millóns	382	207.5452	5.3171
417	rapaza	382	207.5452	5.3171
418	coidado	381	207.0019	5.316
419	culpa	380	206.4586	5.3148
420	debemos	379	205.9153	5.3137
420	supoño	379	205.9153	5.3137
420	sur	379	205.9153	5.3137
421	pensa	377	204.8286	5.3114
422	pais	374	203.1987	5.3079
423	alá	372	202.1121	5.3056
423	atrás	372	202.1121	5.3056
423	pé	372	202.1121	5.3056
424	escoita	371	201.5688	5.3044
424	sinto	371	201.5688	5.3044
424	tivo	371	201.5688	5.3044
425	carallo	369	200.4821	5.3021
426	rapaces	368	199.9388	5.3009
427	durmir	367	199.3955	5.2997
428	morreu	366	198.8522	5.2985
428	seis	366	198.8522	5.2985
429	garda	365	198.3089	5.2973
430	cama	364	197.7656	5.2962
430	realidade	364	197.7656	5.2962
431	facendo	362	196.679	5.2938
431	fago	362	196.679	5.2938
431	maneira	362	196.679	5.2938
431	sequera	362	196.679	5.2938
432	quedar	361	196.1356	5.2926
432	tomar	361	196.1356	5.2926
433	faga	360	195.5923	5.2914
434	bos	358	194.5057	5.2889
434	mar	358	194.5057	5.2889
434	pequena	358	194.5057	5.2889
434	vivo	358	194.5057	5.2889
435	fixeches	354	192.3325	5.2841
436	bastante	353	191.7891	5.2828
436	carta	353	191.7891	5.2828
436	gustaríame	353	191.7891	5.2828
436	tería	353	191.7891	5.2828
437	nena	352	191.2458	5.2816
438	propio	351	190.7025	5.2804
438	última	351	190.7025	5.2804
439	chega	350	190.1592	5.2791
440	entrar	348	189.0726	5.2766
441	futuro	347	188.5293	5.2754
441	seguinte	347	188.5293	5.2754
441	toma	347	188.5293	5.2754
441	túas	347	188.5293	5.2754
442	debo	346	187.986	5.2741
443	armas	343	186.356	5.2703
443	grupo	343	186.356	5.2703
443	propia	343	186.356	5.2703
443	seguir	343	186.356	5.2703
444	axudar	342	185.8127	5.2691
