Rank	Word	Frequency	Frequency per million	Zipf value	IPA
385	kiiev	37	0.2947	2.4694	k iː e v
386	jalanõu	36	0.2867	2.4574	j ɑ l ɑ n ɤ u̯
386	urr	36	0.2867	2.4574	u rː
386	õrnus	36	0.2867	2.4574	ɤ r n u s
387	šaakal	35	0.2788	2.4453	ʃ ɑː k ɑ l
388	kiirusepiirang	33	0.2629	2.4198	k iː r u s e p iː r ɑ ŋ ɡ̊
388	kopenhaagen	33	0.2629	2.4198	k o p e n h ɑː ɡ̊ e n
388	kõõm	33	0.2629	2.4198	k ɤː m
389	slovakkia	32	0.2549	2.4064	s l o v ɑ kː i ɑ
390	kloor	31	0.2469	2.3925	k l oː r
390	žürii	31	0.2469	2.3925	ʒ y r iː
391	pahavara	30	0.239	2.3784	p ɑ h ɑ v ɑ r ɑ
392	aplus	29	0.231	2.3636	ɑ p l u s
392	brüssel	29	0.231	2.3636	b̥ r y sː e l
392	nädalapäev	29	0.231	2.3636	n æ d̥ ɑ l ɑ p æ e̯ v
392	tallinn	29	0.231	2.3636	t ɑ lʲ i n ɑ  |  t ɑ lʲ n ɑ  |  t ɑ lʲː i nː  |  t ɑ lʲːː i nː
393	kiikuma	28	0.223	2.3483	k iː k u m ɑ
393	põldpüü	28	0.223	2.3483	p ɤ l d̥ p yː
393	seitsmeteistkümnes	28	0.223	2.3483	s e i̯ t s m e t e i̯ s t k y m n e s
393	tallama	28	0.223	2.3483	t ɑ lː ɑ m ɑ
394	bukarest	26	0.2071	2.3162	b̥ u k ɑ r e s t
394	kastrul	26	0.2071	2.3162	k ɑ s t r u l
395	käibemaks	24	0.1912	2.2815	k æ i̯ b̥ e m ɑ k s
396	kõblas	22	0.1752	2.2435	k ɤ b̥ l ɑ s
396	vagu	22	0.1752	2.2435	v ɑ ɡ̊ u
397	tibla	20	0.1593	2.2022	t i b̥ l ɑ
397	varamu	20	0.1593	2.2022	v ɑ r ɑ m u
