Rank	Word	Frequency	Frequency per million	Zipf value	IPA
260	löytää	53114	262.9508	5.4199	l ø y̯ t æːˣ
261	poliisi	53066	262.7131	5.4195	p o l iː s i
262	asti	52560	260.2081	5.4153	ɑ s t iˣ
263	soittaa	52368	259.2575	5.4137	s o i̯ tː ɑːˣ
264	kohta	52337	259.1041	5.4135	k o h t ɑ
265	käyttää	52228	258.5645	5.4126	k æ y̯ tː æːˣ
266	senkin	52005	257.4605	5.4107	s e ŋ k i n
267	vasta	51779	256.3416	5.4088	ʋ ɑ s t ɑ
268	isäsi	51755	256.2228	5.4086	i s æ s i
269	töitä	50509	250.0542	5.398	t ø i̯ t æ
270	kuitenkin	50446	249.7423	5.3975	k u i̯ t e ŋ k i n
271	yrittää	50445	249.7374	5.3975	y r i tː æːˣ
272	neljä	50262	248.8314	5.3959	n e l j æ
273	kaveri	50098	248.0195	5.3945	k ɑ ʋ e r i
274	ensimmäinen	49311	244.1233	5.3876	e n s i mː æ i̯ n e n
275	kaunis	49080	242.9797	5.3856	k ɑ u̯ n i s
276	kello	48715	241.1727	5.3823	k e lː o
277	eli	48268	238.9597	5.3783	e l i  |  e l iˣ
278	melkein	48065	237.9547	5.3765	m e l k e i̯ n
279	pakko	47921	237.2418	5.3752	p ɑ kː o
280	mukava	47869	236.9844	5.3747	m u k ɑ ʋ ɑ
281	näen	47550	235.4051	5.3718	n æ e n
282	kiva	47508	235.1972	5.3714	k i ʋ ɑ
283	varten	47210	233.7219	5.3687	ʋ ɑ r t e n
284	tunne	46802	231.702	5.3649	t u nː eˣ
285	meistä	46625	230.8258	5.3633	m e i̯ s t æ
286	pysty	46606	230.7317	5.3631	p y s t y  |  p y s t yˣ
287	eilen	46183	228.6376	5.3591	e i̯ l e n
288	kapteeni	46105	228.2514	5.3584	k ɑ p t eː n i
289	kuulla	45697	226.2315	5.3546	k uː lː ɑ  |  k uː lː ɑˣ
290	jumala	45587	225.6869	5.3535	j u m ɑ l ɑ
291	sieltä	45054	223.0482	5.3484	s i e̯ l t æ
292	uskoa	44952	222.5433	5.3474	u s k o ɑ  |  u s k o ɑˣ
293	hieno	44784	221.7115	5.3458	h i e̯ n o
294	jopa	44733	221.4591	5.3453	j o p ɑ
295	nuo	44613	220.865	5.3441	n u o̯
296	tehdään	44489	220.2511	5.3429	t e h d æː n
297	paitsi	43621	215.9539	5.3344	p ɑ i̯ t s i  |  p ɑ i̯ t s iˣ
298	ystäväni	43464	215.1766	5.3328	y s t æ ʋ æ n i
299	haloo	43284	214.2855	5.331	h ɑ l oː
300	pikku	43245	214.0924	5.3306	p i kː u
301	maailman	43176	213.7508	5.3299	m ɑː i l m ɑ n
302	vuoksi	43107	213.4092	5.3292	ʋ u o̯ k s i
303	osa	42874	212.2557	5.3269	o s ɑ
304	palaa	42793	211.8547	5.326	p ɑ l ɑː  |  p ɑ l ɑːˣ
305	eri	42734	211.5626	5.3254	e r i
306	tervetuloa	42384	209.8299	5.3219	t e r ʋ eˣ t u l o ɑ
307	mä	42372	209.7705	5.3217	m æ
308	hullu	42330	209.5626	5.3213	h u lː u
309	tapa	42140	208.6219	5.3194	t ɑ p ɑ  |  t ɑ p ɑˣ
310	aikaan	42124	208.5427	5.3192	ɑ i̯ k ɑː n
311	kuule	41705	206.4684	5.3149	k uː l eˣ
312	hetkinen	41306	204.4931	5.3107	h e t k i n e n
313	maksaa	41178	203.8594	5.3093	m ɑ k s ɑː  |  m ɑ k s ɑːˣ
314	lähellä	41126	203.6019	5.3088	l æ h e lː æ
315	elää	41015	203.0524	5.3076	e l æːˣ
316	auto	40864	202.3049	5.306	ɑ u̯ t o
317	toki	40450	200.2553	5.3016	t o k i
318	jolla	40448	200.2454	5.3016	j o lː ɑ
319	sinuun	40392	199.9681	5.301	s i n uː n
320	voitko	40355	199.785	5.3006	ʋ o i̯ t k o
321	ongelma	40328	199.6513	5.3003	o ŋː e l m ɑ
322	jää	40128	198.6611	5.2981	j æː  |  j æːˣ
323	työtä	39998	198.0176	5.2967	t y ø̯ t æ
324	kovin	39970	197.8789	5.2964	k o ʋ i n
325	huomenta	39679	196.4383	5.2932	h u o̯ m e n t ɑ
326	niiden	39663	196.3591	5.2931	n iː d e n
327	minulta	39585	195.9729	5.2922	m i n u l t ɑ
328	jättää	39328	194.7006	5.2894	j æ tː æːˣ
329	olkaa	39201	194.0719	5.288	o l k ɑː
330	viimeinen	39118	193.661	5.287	ʋ iː m e i̯ n e n
331	muita	39062	193.3837	5.2864	m u i̯ t ɑ
332	lapset	38934	192.75	5.285	l ɑ p s e t
333	onnea	38835	192.2599	5.2839	o nː e ɑ
334	sellainen	38829	192.2302	5.2838	s e lː ɑ i̯ n e n
334	terve	38829	192.2302	5.2838	t e r ʋ eˣ
335	viedä	38597	191.0816	5.2812	ʋ i e̯ d æˣ
336	suuri	38569	190.943	5.2809	s uː r i
337	välitä	38494	190.5717	5.2801	ʋ æ l i t æˣ
338	vittu	38167	188.9529	5.2764	ʋ i tː u
339	ensi	37947	187.8637	5.2738	e n s i
340	heillä	37813	187.2003	5.2723	h e i̯ lː æ
341	ai	37790	187.0864	5.272	ɑ i̯
342	molemmat	37526	185.7795	5.269	m o l e mː ɑ t
343	ihminen	37352	184.918	5.267	i h m i n e n
344	heistä	37324	184.7794	5.2667	h e i̯ s t æ
345	päälle	37109	183.715	5.2641	p æː lː eˣ
346	monta	36865	182.5071	5.2613	m o n t ɑ
347	hoitaa	36829	182.3288	5.2609	h o i̯ t ɑːˣ
348	teistä	36827	182.3189	5.2608	t e i̯ s t æ
349	oma	36727	181.8239	5.2597	o m ɑ
350	vuonna	36386	180.1357	5.2556	ʋ u o̯ nː ɑ
351	jäädä	36363	180.0218	5.2553	j æː d æˣ
352	huono	36318	179.799	5.2548	h u o̯ n o
353	aio	36233	179.3782	5.2538	ɑ i̯ oˣ
354	takana	36064	178.5416	5.2517	t ɑ k ɑ n ɑ
355	kysyä	36027	178.3584	5.2513	k y s y æˣ
356	lähde	35853	177.497	5.2492	l æ h d eˣ
357	luo	35764	177.0564	5.2481	l u o̯  |  l u o̯ˣ
358	väärin	35620	176.3435	5.2464	ʋ æː r i n
359	muka	35526	175.8781	5.2452	m u k ɑ
360	ovi	35425	175.3781	5.244	o ʋ i
361	vastaa	35381	175.1602	5.2434	ʋ ɑ s t ɑː  |  ʋ ɑ s t ɑːˣ
362	uudelleen	35339	174.9523	5.2429	uː d e lː eː n
363	aion	35317	174.8434	5.2426	ɑ i̯ o n
364	sisällä	35255	174.5365	5.2419	s i s æ lː æ  |  s i s æ lː æˣ
365	menemme	35090	173.7196	5.2398	m e n e mː e
366	vaikea	34906	172.8087	5.2376	ʋ ɑ i̯ k e ɑ
367	paha	34814	172.3532	5.2364	p ɑ h ɑ
368	lapsi	34635	171.467	5.2342	l ɑ p s i
369	olleet	34587	171.2294	5.2336	o lː eː t
370	toimi	34403	170.3185	5.2313	t o i̯ m i  |  t o i̯ m iˣ
371	ase	34274	169.6798	5.2296	ɑ s eˣ
372	saattaa	34196	169.2937	5.2286	s ɑː tː ɑːˣ
373	käydä	34125	168.9422	5.2277	k æ y̯ d æˣ
374	naisen	34066	168.6501	5.227	n ɑ i̯ s e n
375	kuolla	33872	167.6897	5.2245	k u o̯ lː ɑˣ
376	pidät	33783	167.249	5.2234	p i d æ t
377	sinulta	33492	165.8084	5.2196	s i n u l t ɑ
378	onneksi	33283	164.7737	5.2169	o nː e k s i
379	taitaa	33138	164.0558	5.215	t ɑ i̯ t ɑːˣ
380	kysymys	32940	163.0756	5.2124	k y s y m y s
381	ulkona	32861	162.6845	5.2113	u l k o n ɑ
382	vitun	32837	162.5657	5.211	ʋ i t u n
383	tehty	32395	160.3775	5.2051	t e h t y  |  t e h t yˣ
384	kuusi	32169	159.2586	5.2021	k uː s i
385	tuskin	32030	158.5705	5.2002	t u s k i n
386	laita	31907	157.9616	5.1986	l ɑ i̯ t ɑ  |  l ɑ i̯ t ɑˣ
387	tyyppi	31861	157.7338	5.1979	t yː pː i
388	etsin	31822	157.5407	5.1974	e t s i n
389	kunhan	31725	157.0605	5.1961	k u n h ɑ n
390	lopettaa	31660	156.7387	5.1952	l o p e tː ɑːˣ
391	olemaan	31632	156.6001	5.1948	o l e m ɑː n
392	aikana	31580	156.3427	5.1941	ɑ i̯ k ɑ n ɑ
393	voisimme	31558	156.2338	5.1938	ʋ o i̯ s i mː e
394	häneen	31283	154.8723	5.19	h æ n eː n
395	katsoa	30905	153.001	5.1847	k ɑ t s o ɑˣ
396	elämä	30809	152.5257	5.1833	e l æ m æ
397	muuttaa	30733	152.1494	5.1823	m uː tː ɑːˣ
398	verta	30675	151.8623	5.1814	ʋ e r t ɑ
399	puoli	30627	151.6247	5.1808	p u o̯ l i
400	homma	30577	151.3771	5.1801	h o mː ɑ
401	palata	30357	150.288	5.1769	p ɑ l ɑ t ɑˣ
402	joko	30306	150.0355	5.1762	j o k o
403	naimisiin	30205	149.5355	5.1747	n ɑ i̯ m i s iː n
404	tilanne	29908	148.0651	5.1705	t i l ɑ nː e  |  t i l ɑ nː eˣ
405	muu	29887	147.9612	5.1701	m uː
406	auki	29684	146.9562	5.1672	ɑ u̯ k i
407	sä	29676	146.9166	5.1671	s æ
408	jokainen	29481	145.9512	5.1642	j o k ɑ i̯ n e n
409	tehtävä	29460	145.8472	5.1639	t e h t æ ʋ æ
410	jatkaa	29453	145.8126	5.1638	j ɑ t k ɑːˣ
411	kestää	29293	145.0205	5.1614	k e s t æːˣ
412	puolesta	29151	144.3175	5.1593	p u o̯ l e s t ɑ
413	pitkä	28894	143.0451	5.1555	p i t k æ
414	sanotaan	28764	142.4015	5.1535	s ɑ n o t ɑː n
415	alla	28746	142.3124	5.1532	ɑ lː ɑ
416	ollaan	28737	142.2679	5.1531	o lː ɑː n
417	nuori	28720	142.1837	5.1528	n u o̯ r i
418	ikävä	28682	141.9956	5.1523	i k æ ʋ æ
419	vaikuttaa	28316	140.1836	5.1467	ʋ ɑ i̯ k u tː ɑːˣ
420	oman	28160	139.4113	5.1443	o m ɑ n
421	luona	28018	138.7083	5.1421	l u o̯ n ɑ
422	pyytää	27931	138.2776	5.1408	p yː t æːˣ
423	ala	27839	137.8222	5.1393	ɑ l ɑ  |  ɑ l ɑˣ
424	luota	27653	136.9013	5.1364	l u o̯ t ɑ  |  l u o̯ t ɑˣ
425	voittaa	27610	136.6885	5.1357	ʋ o i̯ tː ɑːˣ
426	näet	27493	136.1092	5.1339	n æ e t
427	kymmenen	27411	135.7033	5.1326	k y mː e n e n
428	ystävä	27358	135.4409	5.1317	y s t æ ʋ æ
429	pelastaa	27286	135.0844	5.1306	p e l ɑ s t ɑːˣ
430	luottaa	27195	134.6339	5.1292	l u o̯ tː ɑː  |  l u o̯ tː ɑːˣ
431	yhteen	27160	134.4606	5.1286	y h t eː n
432	päällä	26937	133.3566	5.125	p æː lː æ
433	edessä	26667	132.02	5.1206	e d e sː æ
434	jutella	26616	131.7675	5.1198	j u t e lː ɑˣ
435	häneltä	26505	131.2179	5.118	h æ n e l t æ
436	kaukana	26501	131.1981	5.1179	k ɑ u̯ k ɑ n ɑ
437	sentään	26448	130.9358	5.1171	s e n t æː n
438	vihainen	26254	129.9753	5.1139	ʋ i h ɑ i̯ n e n
439	iloinen	26040	128.9159	5.1103	i l o i̯ n e n
440	usein	25975	128.5941	5.1092	u s e i̯ n
441	agentti	25872	128.0842	5.1075	ɑ ɡ e n tː i
442	itsensä	25792	127.6881	5.1062	i t s e n s æˣ
443	syy	25691	127.1881	5.1044	s yː
444	alle	25433	125.9108	5.1001	ɑ lː eˣ
445	ympäri	25318	125.3415	5.0981	y m p æ r i  |  y m p æ r iˣ
446	kerroin	25271	125.1088	5.0973	k e rː o i̯ n
447	mahtava	25254	125.0246	5.097	m ɑ h t ɑ ʋ ɑ
448	toista	25218	124.8464	5.0964	t o i̯ s t ɑ  |  t o i̯ s t ɑˣ
449	ajaa	25156	124.5395	5.0953	ɑ j ɑːˣ
450	pomo	25003	123.782	5.0927	p o m o
451	viimeksi	24921	123.3761	5.0912	ʋ iː m e k s i
452	maailma	24828	122.9156	5.0896	m ɑː i l m ɑ
453	syö	24677	122.1681	5.087	s y ø̯  |  s y ø̯ˣ
454	seuraava	24639	121.98	5.0863	s e u̯ r ɑː ʋ ɑ
455	itseni	24470	121.1433	5.0833	i t s e n i
