Rank	Bigram	Frequency	Frequency per million	Zipf value
476	't	169	6.1274	3.7873
477	wk	168	6.0911	3.7847
477	wr	168	6.0911	3.7847
478	b-	163	5.9098	3.7716
478	mr	163	5.9098	3.7716
479	gy	162	5.8736	3.7689
479	uñ	162	5.8736	3.7689
480	sv	160	5.8011	3.7635
481	cn	158	5.7286	3.758
482	vk	155	5.6198	3.7497
482	yc	155	5.6198	3.7497
483	gb	153	5.5473	3.7441
484	iq	149	5.4022	3.7326
484	nm	149	5.4022	3.7326
484	uv	149	5.4022	3.7326
485	wb	147	5.3297	3.7267
486	gw	145	5.2572	3.7208
487	i'	144	5.221	3.7178
488	nv	143	5.1847	3.7147
489	'm	142	5.1484	3.7117
490	-y	141	5.1122	3.7086
490	aq	141	5.1122	3.7086
490	x-	141	5.1122	3.7086
491	c-	140	5.0759	3.7055
492	zj	138	5.0034	3.6993
493	lr	137	4.9672	3.6961
494	p-	135	4.8946	3.6897
495	iñ	134	4.8584	3.6865
496	t'	133	4.8221	3.6832
497	nw	129	4.6771	3.67
498	py	128	4.6409	3.6666
499	-c	126	4.5683	3.6598
499	bk	126	4.5683	3.6598
500	oñ	125	4.5321	3.6563
501	hs	124	4.4958	3.6528
501	lh	124	4.4958	3.6528
501	mg	124	4.4958	3.6528
501	sq	124	4.4958	3.6528
502	pz	120	4.3508	3.6386
503	dk	119	4.3145	3.6349
504	bd	118	4.2783	3.6313
504	él	118	4.2783	3.6313
505	xy	116	4.2058	3.6238
506	zy	115	4.1695	3.6201
507	cd	112	4.0607	3.6086
508	'e	111	4.0245	3.6047
509	sd	110	3.9882	3.6008
509	xp	110	3.9882	3.6008
510	'$	109	3.952	3.5968
510	f-	109	3.952	3.5968
511	ñi	108	3.9157	3.5928
512	e'	107	3.8795	3.5888
513	hé	106	3.8432	3.5847
513	vl	106	3.8432	3.5847
514	cs	105	3.8069	3.5806
515	mé	104	3.7707	3.5764
516	cm	102	3.6982	3.568
517	vr	101	3.6619	3.5637
518	gd	99	3.5894	3.555
519	hw	98	3.5532	3.5506
519	pn	98	3.5532	3.5506
520	pf	97	3.5169	3.5462
521	wu	96	3.4806	3.5417
522	^ñ	92	3.3356	3.5232
523	iw	91	3.2994	3.5184
524	d'	90	3.2631	3.5136
524	df	90	3.2631	3.5136
524	dj	90	3.2631	3.5136
524	md	90	3.2631	3.5136
525	'l	89	3.2268	3.5088
525	dh	89	3.2268	3.5088
525	lj	89	3.2268	3.5088
526	jb	87	3.1543	3.4989
527	zd	85	3.0818	3.4888
528	fé	84	3.0456	3.4837
529	añ	82	2.973	3.4732
530	yb	80	2.9005	3.4625
531	hk	79	2.8643	3.457
531	q$	79	2.8643	3.457
531	yv	79	2.8643	3.457
531	és	79	2.8643	3.457
532	'r	78	2.828	3.4515
532	cg	78	2.828	3.4515
532	nx	78	2.828	3.4515
533	dz	77	2.7918	3.4459
533	kw	77	2.7918	3.4459
533	vs	77	2.7918	3.4459
533	y'	77	2.7918	3.4459
534	sé	76	2.7555	3.4402
535	eq	75	2.7192	3.4344
536	gp	74	2.683	3.4286
537	éd	73	2.6467	3.4227
538	án	72	2.6105	3.4167
538	éo	72	2.6105	3.4167
539	yz	71	2.5742	3.4106
540	tk	70	2.538	3.4045
541	'a	69	2.5017	3.3982
541	bg	69	2.5017	3.3982
541	tg	69	2.5017	3.3982
541	ón	69	2.5017	3.3982
542	cb	68	2.4655	3.3919
542	vy	68	2.4655	3.3919
543	fg	66	2.3929	3.3789
544	bc	65	2.3567	3.3723
545	yp	64	2.3204	3.3656
546	cz	63	2.2842	3.3587
547	dc	61	2.2117	3.3447
547	kb	61	2.2117	3.3447
548	dé	60	2.1754	3.3375
548	wt	60	2.1754	3.3375
548	zn	60	2.1754	3.3375
548	éa	60	2.1754	3.3375
549	db	58	2.1029	3.3228
549	l'	58	2.1029	3.3228
550	rq	57	2.0666	3.3153
550	u'	57	2.0666	3.3153
550	xc	57	2.0666	3.3153
551	gk	56	2.0304	3.3076
551	jn	56	2.0304	3.3076
551	w-	56	2.0304	3.3076
551	wm	56	2.0304	3.3076
552	mw	55	1.9941	3.2997
553	'h	54	1.9579	3.2918
553	a'	54	1.9579	3.2918
553	ló	54	1.9579	3.2918
553	té	54	1.9579	3.2918
554	'n	53	1.9216	3.2837
554	ía	53	1.9216	3.2837
555	hb	51	1.8491	3.267
555	hc	51	1.8491	3.267
556	rí	50	1.8128	3.2583
556	yg	50	1.8128	3.2583
557	vu	49	1.7766	3.2496
558	bh	48	1.7403	3.2406
558	sj	48	1.7403	3.2406
559	pg	47	1.7041	3.2315
560	fn	45	1.6315	3.2126
560	èr	45	1.6315	3.2126
561	-w	43	1.559	3.1928
561	kd	43	1.559	3.1928
561	pm	43	1.559	3.1928
561	xx	43	1.559	3.1928
562	'b	42	1.5228	3.1826
562	bn	42	1.5228	3.1826
562	cp	42	1.5228	3.1826
562	iè	42	1.5228	3.1826
562	tf	42	1.5228	3.1826
562	vn	42	1.5228	3.1826
562	ém	42	1.5228	3.1826
562	én	42	1.5228	3.1826
563	mk	41	1.4865	3.1722
563	tp	41	1.4865	3.1722
564	bt	40	1.4503	3.1615
564	dv	40	1.4503	3.1615
564	kg	40	1.4503	3.1615
564	nç	40	1.4503	3.1615
565	né	39	1.414	3.1504
565	ód	39	1.414	3.1504
566	pb	38	1.3778	3.1392
566	tv	38	1.3778	3.1392
566	zr	38	1.3778	3.1392
567	cw	37	1.3415	3.1276
567	h'	37	1.3415	3.1276
567	kj	37	1.3415	3.1276
567	à$	37	1.3415	3.1276
567	èn	37	1.3415	3.1276
568	yf	36	1.3052	3.1157
569	lé	35	1.269	3.1035
569	xm	35	1.269	3.1035
569	ço	35	1.269	3.1035
569	ül	35	1.269	3.1035
570	-x	34	1.2327	3.0909
570	gf	34	1.2327	3.0909
570	gü	34	1.2327	3.0909
570	yj	34	1.2327	3.0909
571	fd	33	1.1965	3.0779
571	rx	33	1.1965	3.0779
572	'c	32	1.1602	3.0645
572	cé	32	1.1602	3.0645
572	eï	32	1.1602	3.0645
572	jr	32	1.1602	3.0645
572	mh	32	1.1602	3.0645
572	wd	32	1.1602	3.0645
572	ïl	32	1.1602	3.0645
573	xs	31	1.124	3.0508
573	ée	31	1.124	3.0508
573	ê$	31	1.124	3.0508
574	'v	30	1.0877	3.0365
574	cf	30	1.0877	3.0365
574	k'	30	1.0877	3.0365
574	mt	30	1.0877	3.0365
574	í$	30	1.0877	3.0365
575	bm	29	1.0514	3.0218
575	mj	29	1.0514	3.0218
575	qi	29	1.0514	3.0218
576	'd	28	1.0152	3.0066
576	nq	28	1.0152	3.0066
576	á$	28	1.0152	3.0066
576	äu	28	1.0152	3.0066
577	oq	27	0.9789	2.9907
577	tj	27	0.9789	2.9907
577	zc	27	0.9789	2.9907
578	fm	26	0.9427	2.9744
578	fs	26	0.9427	2.9744
578	jö	26	0.9427	2.9744
578	má	26	0.9427	2.9744
578	pk	26	0.9427	2.9744
578	vd	26	0.9427	2.9744
578	vé	26	0.9427	2.9744
578	wc	26	0.9427	2.9744
578	ép	26	0.9427	2.9744
579	bw	25	0.9064	2.9573
579	bé	25	0.9064	2.9573
579	hd	25	0.9064	2.9573
579	hf	25	0.9064	2.9573
579	jp	25	0.9064	2.9573
579	mz	25	0.9064	2.9573
579	mó	25	0.9064	2.9573
579	qa	25	0.9064	2.9573
579	r'	25	0.9064	2.9573
579	rè	25	0.9064	2.9573
579	v-	25	0.9064	2.9573
580	fy	24	0.8702	2.9396
580	gj	24	0.8702	2.9396
580	hj	24	0.8702	2.9396
580	hv	24	0.8702	2.9396
580	ié	24	0.8702	2.9396
580	lí	24	0.8702	2.9396
581	lè	23	0.8339	2.9211
581	éc	23	0.8339	2.9211
581	ég	23	0.8339	2.9211
582	ió	22	0.7976	2.9018
582	pd	22	0.7976	2.9018
582	ín	22	0.7976	2.9018
583	há	21	0.7614	2.8816
583	rä	21	0.7614	2.8816
583	ué	21	0.7614	2.8816
584	'z	20	0.7251	2.8604
584	fk	20	0.7251	2.8604
584	jv	20	0.7251	2.8604
584	xf	20	0.7251	2.8604
584	yx	20	0.7251	2.8604
585	gè	19	0.6889	2.8382
585	jf	19	0.6889	2.8382
585	jk	19	0.6889	2.8382
585	pc	19	0.6889	2.8382
585	vc	19	0.6889	2.8382
585	xl	19	0.6889	2.8382
586	gc	18	0.6526	2.8146
586	gé	18	0.6526	2.8146
586	hg	18	0.6526	2.8146
586	mü	18	0.6526	2.8146
586	xv	18	0.6526	2.8146
586	yh	18	0.6526	2.8146
586	èm	18	0.6526	2.8146
587	dp	17	0.6164	2.7899
587	kf	17	0.6164	2.7899
587	uw	17	0.6164	2.7899
588	gö	16	0.5801	2.7635
588	j-	16	0.5801	2.7635
588	lü	16	0.5801	2.7635
588	mù	16	0.5801	2.7635
588	pé	16	0.5801	2.7635
588	ró	16	0.5801	2.7635
588	wf	16	0.5801	2.7635
588	ùi	16	0.5801	2.7635
589	bz	15	0.5438	2.7354
589	g'	15	0.5438	2.7354
589	gz	15	0.5438	2.7354
589	jc	15	0.5438	2.7354
589	uq	15	0.5438	2.7354
589	xw	15	0.5438	2.7354
589	zs	15	0.5438	2.7354
589	év	15	0.5438	2.7354
590	^ŕ	14	0.5076	2.7055
590	aï	14	0.5076	2.7055
590	ná	14	0.5076	2.7055
590	nê	14	0.5076	2.7055
590	rá	14	0.5076	2.7055
590	sí	14	0.5076	2.7055
590	éj	14	0.5076	2.7055
590	ñe	14	0.5076	2.7055
590	ó$	14	0.5076	2.7055
590	öf	14	0.5076	2.7055
591	^á	13	0.4713	2.6733
591	jd	13	0.4713	2.6733
591	lx	13	0.4713	2.6733
