Rank	Word	Frequency	Frequency per million	Zipf value	IPA
376	maskiner	585	8.7639	3.9427	m ɑ ʂ iː n ə r
377	ho	577	8.6441	3.9367	h uː
378	port	567	8.4942	3.9291	p u ʈ
379	hjul	545	8.1647	3.9119	j ʉː l  |  j ʉː ɽ
380	ansikter	542	8.1197	3.9095	ɑ n s ɪ k t ə r
381	vert	540	8.0898	3.9079	ʋ æ ʈ
382	djevel	538	8.0598	3.9063	d j eː ʋ ə l  |  ɟ eː ʋ ə l
382	jern	538	8.0598	3.9063	j æː ɳ
383	glimt	521	7.8051	3.8924	ɡ l ɪ m t
383	maskinene	521	7.8051	3.8924	m ɑ ʂ iː nː ə
384	udyr	518	7.7602	3.8899	ʉː d yː r
385	heie	515	7.7152	3.8873	h ê i e
386	pil	513	7.6853	3.8857	p iː l
387	måle	499	7.4755	3.8736	m oː l ə
388	skapning	497	7.4456	3.8719	s k aː p n i ŋ
389	bønder	494	7.4006	3.8693	¹ b œ n d ə r  |  ¹ b œ nː ə r
390	tårn	493	7.3856	3.8684	t oː ɳ
391	tokyo	492	7.3707	3.8675	t uː k ɪ ʊ
392	oslo	489	7.3257	3.8648	ʊ s l ʊ  |  ʊ ʃ l ʊ
393	kidnapping	481	7.2059	3.8577	k ɪ d n ɑ p ɪ ŋ
394	gæren	477	7.1459	3.8541	² ɡ æː æ ɳ
395	hand	473	7.086	3.8504	h a n
396	abort	466	6.9812	3.8439	a b ɔ ʁ t  |  a b ɔ ʈ
397	uttale	464	6.9512	3.8421	² ʉː t t ɑː l ə  |  ¹ ʉː t t ɑː l ə
398	pult	462	6.9212	3.8402	p ʉ l t  |  p ʉː l t
399	kjernen	457	6.8463	3.8355	ç æː ɳ n̩  |  ç æː ʁ n n̩
400	tjukk	454	6.8014	3.8326	ç ʉ kː
401	prostituert	453	6.7864	3.8316	p r u s t ɪ t ʉ eː ʈ
402	kirkegården	448	6.7115	3.8268	ç ɪ r k ə ɡ oː ɳ
402	svelge	448	6.7115	3.8268	s ʋ æ ɽ j ə  |  s ʋ ɛ l ɡ ə
403	lærere	447	6.6965	3.8258	l æː r ɛ r ə
404	trang	435	6.5167	3.814	t ɾ ɑ ŋ
405	plate	434	6.5018	3.813	p l aː t e
406	kara	432	6.4718	3.811	k ɑː r ɑ  |  ² k ɑː r ɑ
407	bekreftelse	430	6.4418	3.809	b e k r e f t e l s e
408	eple	419	6.277	3.7978	ɛ p l ə
408	flåte	419	6.277	3.7978	f ɽ oː t ə
408	kjønn	419	6.277	3.7978	ç œ n
409	ete	418	6.2621	3.7967	eː t ə
410	ski	417	6.2471	3.7957	ʃ iː
411	latin	416	6.2321	3.7946	l ɑ t iː n
412	kjøkken	409	6.1272	3.7873	ç œ k ə n
413	aksent	401	6.0074	3.7787	ɑ k s ɑ ŋ
413	bygg	401	6.0074	3.7787	b y ɡ
414	nyttår	400	5.9924	3.7776	n ỳ t oː ɾ
414	åpning	400	5.9924	3.7776	ôː p n i ŋ
414	åsted	400	5.9924	3.7776	oː s t eː d
415	ørn	396	5.9325	3.7732	øː ɳ
416	ol	392	5.8726	3.7688	uː e l
417	belte	386	5.7827	3.7621	b ɛ l t ə
418	sigar	385	5.7677	3.761	s ɪ ɡ ɑː r
419	kjemi	383	5.7377	3.7587	ç ɛ m iː
420	torden	376	5.6329	3.7507	t u r d e n
421	tilintetgjøre	374	5.6029	3.7484	t i l î n t e t j øː r e
422	boms	373	5.5879	3.7472	b u m s
422	kjemisk	373	5.5879	3.7472	ç e m ɪ s k
423	langer	372	5.5729	3.7461	l â ŋ ŋ ə r
424	atter	371	5.558	3.7449	ɑ tː ə r
425	fil	364	5.4531	3.7366	f iː l
426	romvesen	363	5.4381	3.7354	r u m v eː s e n
426	tempo	363	5.4381	3.7354	t ɛ m p ɔ  |  t ɛ m p ʊ
427	lærerne	355	5.3183	3.7258	l æː r æ ɳ ə
428	bibliotek	352	5.2733	3.7221	b ɪ b l j u t eː k
429	målene	347	5.1984	3.7159	m oː l ə n ə
430	bæsj	345	5.1685	3.7134	b æ ʃ
431	kline	343	5.1385	3.7108	² k l iː n ə
431	redsel	343	5.1385	3.7108	r ɛ d s ə l  |  r ɛ t s ə l
432	solskinn	341	5.1085	3.7083	s uː l ʂ ɪ n
433	puss	340	5.0935	3.707	p ʉ s
433	vern	340	5.0935	3.707	ʋ ɛ r n
434	kjendis	339	5.0786	3.7057	ç ɛ n d ɪ s
435	tallerken	333	4.9887	3.698	t ɑː l æ ɾ k ɘ n
436	case	330	4.9437	3.6941	k æ ɪ̯ s  |  k ɛ ɪ̯ s
437	signatur	329	4.9288	3.6927	s i ŋ n ɑ t ʉː ɾ  |  s i ɡ n ɑ t ʉː ɾ
437	à	329	4.9288	3.6927	aː  |  ɑː
438	hval	327	4.8988	3.6901	ʋ ɑː ɽ
439	jordbær	326	4.8838	3.6888	j u r b æː r  |  j u ɽ b æː r
440	musiker	325	4.8688	3.6874	m ʉː s ɪ k ə ɾ
441	barndom	324	4.8539	3.6861	b ɑː ɳ d ɔ m
442	edderkopp	320	4.7939	3.6807	e d e r k o p
442	hallik	320	4.7939	3.6807	h a l l i k
443	loke	315	4.719	3.6738	l uː k ə
444	eid	314	4.704	3.6725	æ ɪ d
445	våg	313	4.6891	3.6711	ʋ oː ɡ
446	lekt	309	4.6291	3.6655	l eː k t  |  l ɛ k t
447	anmodning	303	4.5393	3.657	a n m uː d n ɪ ŋ
448	kyr	301	4.5093	3.6541	ç yː r
449	ad	296	4.4344	3.6468	a nː ʊ d ʊ m iː n ɪ  |  ɑː d eː
449	rabatt	296	4.4344	3.6468	r ɑ b ɑ t
450	romersk	293	4.3894	3.6424	ɾ ùː m e ʃ k
451	mesterverk	292	4.3745	3.6409	m e s t e r v æ r k
452	kjerne	286	4.2846	3.6319	ç æː ɳ ə  |  ç æː ʁ n ə
453	arabisk	284	4.2546	3.6289	ɑ r ɑː b ɪ s k
454	due	275	4.1198	3.6149	d uː ə  |  d ʉː ə
454	kyst	275	4.1198	3.6149	ç ʏ s t
455	fattet	270	4.0449	3.6069	f a tː ə t
456	flå	268	4.0149	3.6037	f l oː
456	høyesterett	268	4.0149	3.6037	h œ j ə s t ə r ɛ t
456	kjerra	268	4.0149	3.6037	ç ɛ rː a
457	apoteket	265	3.97	3.5988	ɑ p u t eː k ə
458	endt	262	3.925	3.5938	ɛ n t
458	frisyre	262	3.925	3.5938	f ɾ i s ŷː ɾ e
459	østerrike	261	3.91	3.5922	ø s t e ɾ ɪ k ɛ  |  ø s t ɾ ɪ k ɛ
460	kjendiser	260	3.8951	3.5905	ç ɛ n d ɪ s ə r
461	muslim	258	3.8651	3.5872	m ʉ s l iː m  |  m ʉ ʂ l iː m
462	avfall	257	3.8501	3.5855	ɑː ʋ f ɑ l
463	end	256	3.8351	3.5838	ɛ n  |  ɛ n d
463	kjøleskap	256	3.8351	3.5838	ç øː l ə s k ɑː p
464	konspirasjon	255	3.8202	3.5821	k u n s p ɪ r ɑ ʂ uː n
465	sitron	252	3.7752	3.5769	s i t ɾ uː n
466	badekar	247	3.7003	3.5682	b ɑː d ə k ɑː r
467	kidnapper	245	3.6704	3.5647	k i d n a p ə r
467	skjør	245	3.6704	3.5647	ʂ øː r
468	klinte	244	3.6554	3.5629	² k l iː n t ə
468	muffins	244	3.6554	3.5629	m œ fː ɪ n s  |  m ʉ fː ɪ n s
469	erklæring	242	3.6254	3.5594	e r k l æː r i ŋ
469	hare	242	3.6254	3.5594	h aː r ə
470	elg	240	3.5954	3.5557	æ ɽ j  |  ɛ l ɡ
471	laks	239	3.5805	3.5539	l ɑ k s
472	oppskaket	237	3.5505	3.5503	ɔ p s k ɑː k ə t
472	uvurderlig	237	3.5505	3.5503	ʉː ʋ ʉ ɖ eː ɾ l ɪ
473	muslimer	233	3.4906	3.5429	m ʉ s l iː m ə r  |  m ʉ ʂ l iː m ə r
474	konsulent	232	3.4756	3.541	k u n s ʉ l ɛ n t
475	krige	230	3.4456	3.5373	k r iː ɡ e
476	kinn	229	3.4307	3.5354	ç ɪ nː
477	bryllupsdag	226	3.3857	3.5296	b r y l ʉ p s d aː ɡ
478	avsnitt	225	3.3707	3.5277	ɑː ʋ s n ɪ t
479	banan	224	3.3557	3.5258	b a n aː n
480	ane	223	3.3408	3.5239	ɑː n ə
481	duer	221	3.3108	3.5199	d ʉː ə r
481	krydder	221	3.3108	3.5199	k r y d e r
482	bergen	220	3.2958	3.518	b ɛ r ɡ ə n
483	avslå	219	3.2808	3.516	ɑː ʋ ʂ l oː
483	dumming	219	3.2808	3.516	d u m m i ŋ
483	kirkegård	219	3.2808	3.516	ç ɪ r k ə ɡ oː r  |  ç ɪ r k ə ɡ oː ɽ
484	matematikk	215	3.2209	3.508	m a t e m a t i k
485	anmoder	214	3.2059	3.5059	a n m uː d ə r
485	lærling	214	3.2059	3.5059	l æː ɭ i ŋ
486	sigarer	211	3.161	3.4998	s ɪ ɡ ɑː r ə r
487	brønn	210	3.146	3.4978	b r œ n
488	lagene	209	3.131	3.4957	l ɑː ɡ ə n ə
489	skammelig	208	3.1161	3.4936	s k ɑ m ə l ɪ
490	prima	207	3.1011	3.4915	p r iː m a
491	rune	206	3.0861	3.4894	r ʉː n ə
492	avsky	205	3.0711	3.4873	ɑː ʋ ʂ yː
