Rank	Word	Frequency	Frequency per million	Zipf value	IPA
83	bazh	4	37.6903	4.5762	b ɑː s
83	deviñ	4	37.6903	4.5762	d eː v ĩ
83	ebeul	4	37.6903	4.5762	e b ø l
83	eontred	4	37.6903	4.5762	ẽ w n t ʁ ɛ t
83	genver	4	37.6903	4.5762	ɡ ɛ n v ɛ r  |  ɡ ẽ n v ɛ r
83	gwengolo	4	37.6903	4.5762	ɡ w ɛ n ɡ oː l o
83	kartenn	4	37.6903	4.5762	k a r t ɛ n
83	kenavo	4	37.6903	4.5762	k e n a v oː
83	koshaat	4	37.6903	4.5762	k o s ɑː t
83	laou	4	37.6903	4.5762	l ɔ w
83	munut	4	37.6903	4.5762	m ỹː n y t
83	nav	4	37.6903	4.5762	n a w
83	pariz	4	37.6903	4.5762	p ɑː r i s
83	peder	4	37.6903	4.5762	p e d ɛ ʁ
83	ster	4	37.6903	4.5762	s t eː r
83	stumm	4	37.6903	4.5762	s t ỹ mː
84	brec'h	3	28.2678	4.4513	b r eː x
84	disoc'h	3	28.2678	4.4513	d iː z ɔ x
84	gwreg	3	28.2678	4.4513	ɡ w r eː k
84	ivinoù	3	28.2678	4.4513	i v iː n u
84	iwerzhon	3	28.2678	4.4513	i w ɛ ʁ z ɔ̃ n
84	kambr	3	28.2678	4.4513	k ã m p r
84	kar	3	28.2678	4.4513	k ɑː r
84	kroaz	3	28.2678	4.4513	k r w ɑː s
84	mammoù	3	28.2678	4.4513	m ã mː u
84	mil	3	28.2678	4.4513	m iː l
84	mor	3	28.2678	4.4513	m oː r
84	naer	3	28.2678	4.4513	n a ɛ r  |  n ɛː r
84	pounner	3	28.2678	4.4513	p u n ɛ ʁ
84	santel	3	28.2678	4.4513	s ã n t ɛ l
84	strizh	3	28.2678	4.4513	s t r iː s
84	sukr	3	28.2678	4.4513	s y k r
85	abardaez	2	18.8452	4.2752	a b a r d a ɛ s
85	aer	2	18.8452	4.2752	ɛ ʁ
85	aour	2	18.8452	4.2752	a w ʁ  |  ɔ w r
85	arz	2	18.8452	4.2752	a r s
85	avaloù	2	18.8452	4.2752	a v ɑː l u
85	avu	2	18.8452	4.2752	ɑː v y
85	banniel	2	18.8452	4.2752	b a n j ɛ l
85	c'hwevrer	2	18.8452	4.2752	x w e v r ɛ r
85	deizioù	2	18.8452	4.2752	d ɛ j z j ɔ ʊ
85	delwenn	2	18.8452	4.2752	d ɛ l ɥ ɛ n
85	digwener	2	18.8452	4.2752	d i ɡ ɥ ẽː n ɛ r
85	doujañ	2	18.8452	4.2752	d u ʒ ɑ̃
85	ebrel	2	18.8452	4.2752	e b r ɛ l
85	eontr	2	18.8452	4.2752	ẽ w n t ʁ
85	erer	2	18.8452	4.2752	eː ʁ ɛ ʁ
85	eskern	2	18.8452	4.2752	ɛ s k ɛ ʁ n
85	eskob	2	18.8452	4.2752	ɛ s k o p
85	eurier	2	18.8452	4.2752	ø ʁ j ɛ ʁ
85	gouere	2	18.8452	4.2752	ɡ w e ʁ e
85	kentel	2	18.8452	4.2752	k ɛ̃ n t ɛ l
85	kerent	2	18.8452	4.2752	k eː ʁ ɛ̃ n t
85	kerzu	2	18.8452	4.2752	k ɛ ʁ z y
85	koad	2	18.8452	4.2752	k w ɑː t
85	kraoñ	2	18.8452	4.2752	k ʁ ɔ̃
85	lern	2	18.8452	4.2752	l ɛ ʁ n
85	leue	2	18.8452	4.2752	l ø e
85	marc'had	2	18.8452	4.2752	m a r ɣ a t
85	martolod	2	18.8452	4.2752	m a ʁ t o l o t
85	meurzh	2	18.8452	4.2752	m œ r s
85	niver	2	18.8452	4.2752	n iː v ɛ r
85	pennek	2	18.8452	4.2752	p ɛ nː e k
85	peul	2	18.8452	4.2752	p øː l
85	pouez	2	18.8452	4.2752	p w eː s
85	rinkin	2	18.8452	4.2752	r ĩ ŋ k ĩ n
85	roue	2	18.8452	4.2752	r uː e
85	sec'h	2	18.8452	4.2752	s ɛː χ
85	selloù	2	18.8452	4.2752	s ɛ l ɔ ʊ
85	steredenn	2	18.8452	4.2752	s t e ʁ e d ɛ̃ n
85	studioù	2	18.8452	4.2752	s t y d j ɔ ʊ
85	teñval	2	18.8452	4.2752	t ẽː v a l
86	arvrec'h	1	9.4226	3.9742	a ʁ v ʁ ɛ x
86	askorn	1	9.4226	3.9742	a s k ɔ r n
86	barvek	1	9.4226	3.9742	b a r v ɛ k
86	bleizi	1	9.4226	3.9742	b l ɛ j z i
86	brec'hioù	1	9.4226	3.9742	b r ɛ ɣ j u
86	breizh	1	9.4226	3.9742	b r ɛ j s
86	broc'h	1	9.4226	3.9742	b ʁ oː x
86	chug	1	9.4226	3.9742	ʃ yː k
86	delioù	1	9.4226	3.9742	d e l j u
86	dilun	1	9.4226	3.9742	d i l ỹː n
86	dimeurzh	1	9.4226	3.9742	d i m œ r s
86	diriaou	1	9.4226	3.9742	d i ʁ j a ʊ
86	disul	1	9.4226	3.9742	d i s yː l
86	divrec'h	1	9.4226	3.9742	d i v r e x
86	dogan	1	9.4226	3.9742	d oː ɡ ã n
86	draen	1	9.4226	3.9742	d ʁ ɛː n
86	enklask	1	9.4226	3.9742	ẽ ŋ k l a s k
86	flac'h	1	9.4226	3.9742	f l ɑː x
86	frioù	1	9.4226	3.9742	f r iː u
86	frouezhenn	1	9.4226	3.9742	f ʁ w e z ɛ̃ n
86	glanaat	1	9.4226	3.9742	ɡ l ã n ɑː t
86	gour	1	9.4226	3.9742	ɡ uː ʁ
86	gourvezvank	1	9.4226	3.9742	ɡ u r v e z v ã ŋ k
86	gwalc'hiñ	1	9.4226	3.9742	ɡ w a l ɣ ĩ
86	gwener	1	9.4226	3.9742	ɡ w e n ɛ ʁ
86	kazh	1	9.4226	3.9742	k ɑː s
86	kegin	1	9.4226	3.9742	k eː ɡ ĩ n
86	kelc'h	1	9.4226	3.9742	k ɛ l x
86	kelenn	1	9.4226	3.9742	k eː l ə n  |  k eː l ɛ n
86	kembre	1	9.4226	3.9742	k ɛ̃ m b ʁ e
86	kevrin	1	9.4226	3.9742	k e v r ĩ n
86	kevrinus	1	9.4226	3.9742	k e v r ĩː n y s
86	kontell	1	9.4226	3.9742	k ɔ̃ n t ɛ l
86	krouiñ	1	9.4226	3.9742	k ʁ u ɪ̃
86	kuñv	1	9.4226	3.9742	k ỹː
86	lestr	1	9.4226	3.9742	l ɛ s t  |  l ɛ s t ʁ
86	logod	1	9.4226	3.9742	l o ɡ o t
86	lun	1	9.4226	3.9742	l ỹ n
86	merenn	1	9.4226	3.9742	m eː ʁ ɛ̃ n
86	moc'h	1	9.4226	3.9742	m oː χ
86	neñv	1	9.4226	3.9742	n ẽ w
86	plom	1	9.4226	3.9742	p l ɔ̃ mː
86	poultrenn	1	9.4226	3.9742	p u l t ʁ ɛ̃ n
86	relijion	1	9.4226	3.9742	ʁ e l i ʒ j ɔ̃ n
86	rod	1	9.4226	3.9742	r oː t
86	rouantelezh	1	9.4226	3.9742	r u ã n t ɛː l ɛ s
86	saozneg	1	9.4226	3.9742	s o z n e k
86	stadoù	1	9.4226	3.9742	s t a d ɔ ʊ
86	sul	1	9.4226	3.9742	s y l
86	urzhiataer	1	9.4226	3.9742	y r z j a t a ɛː r
86	yaou	1	9.4226	3.9742	j a ʊ
86	yer	1	9.4226	3.9742	j eː ʁ
86	yezh	1	9.4226	3.9742	j eː s
