Rank	Bigram	Frequency	Frequency per million	Zipf value
391	žo	3505	228.896	5.3596
392	bl	3491	227.9817	5.3579
392	bs	3491	227.9817	5.3579
393	ēš	3473	226.8062	5.3557
394	īc	3468	226.4797	5.355
395	tg	3466	226.3491	5.3548
396	aa	3409	222.6267	5.3476
397	tū	3378	220.6022	5.3436
398	ēg	3344	218.3818	5.3392
399	ēv	3328	217.3369	5.3371
400	tp	3318	216.6839	5.3358
401	mt	3294	215.1165	5.3327
402	io	3287	214.6594	5.3317
403	zr	3263	213.0921	5.3286
404	zn	3252	212.3737	5.3271
405	īz	3179	207.6064	5.3172
406	ež	3171	207.0839	5.3161
407	āš	3087	201.5983	5.3045
408	lg	3069	200.4228	5.3019
409	mm	3017	197.0269	5.2945
410	^ē	2971	194.0228	5.2879
411	je	2949	192.5861	5.2846
412	iš	2933	191.5412	5.2823
413	fr	2920	190.6922	5.2803
414	b$	2907	189.8433	5.2784
415	ži	2877	187.8841	5.2739
416	až	2737	178.7413	5.2522
417	ļi	2696	176.0638	5.2457
418	ļū	2690	175.672	5.2447
419	fe	2662	173.8434	5.2402
420	ho	2631	171.8189	5.2351
421	zk	2618	170.97	5.2329
422	mp	2601	169.8598	5.2301
423	uļ	2594	169.4026	5.2289
424	ķe	2593	169.3373	5.2288
425	oc	2592	169.272	5.2286
426	āz	2581	168.5537	5.2267
427	žē	2551	166.5945	5.2217
428	žu	2531	165.2884	5.2182
429	^ž	2510	163.917	5.2146
430	ķī	2455	160.3252	5.205
431	^ķ	2417	157.8435	5.1982
432	ūr	2357	153.9252	5.1873
433	ēģ	2350	153.4681	5.186
434	lp	2336	152.5538	5.1834
435	^ņ	2300	150.2028	5.1767
436	īļ	2297	150.0069	5.1761
437	ņo	2291	149.615	5.175
438	ii	2286	149.2885	5.174
439	ņē	2282	149.0273	5.1733
440	tl	2279	148.8314	5.1727
441	tc	2239	146.2192	5.165
442	fa	2232	145.762	5.1636
443	pk	2210	144.3253	5.1593
444	nc	2197	143.4763	5.1568
445	tt	2193	143.2151	5.156
446	zp	2183	142.562	5.154
447	gš	2165	141.3865	5.1504
448	ef	2157	140.8641	5.1488
449	mb	2152	140.5376	5.1478
450	ūp	2141	139.8192	5.1456
451	co	2133	139.2968	5.1439
452	^ģ	2127	138.9049	5.1427
453	ģe	2116	138.1866	5.1405
454	ēp	2112	137.9254	5.1396
455	če	2109	137.7294	5.139
456	nm	2107	137.5988	5.1386
457	ub	2056	134.2682	5.128
458	ņ$	2051	133.9417	5.1269
459	bī	2014	131.5254	5.119
460	āi	2008	131.1336	5.1177
461	td	1971	128.7173	5.1096
462	ūl	1970	128.652	5.1094
463	ņā	1917	125.1908	5.0976
464	pn	1889	123.3622	5.0912
465	ča	1885	123.101	5.0903
466	ia	1862	121.599	5.0849
467	ūš	1859	121.403	5.0842
468	jē	1858	121.3377	5.084
469	nn	1826	119.248	5.0765
470	eu	1769	115.5255	5.0627
471	šs	1739	113.5664	5.0552
472	if	1738	113.5011	5.055
473	pm	1735	113.3052	5.0542
474	zņ	1724	112.5868	5.0515
475	of	1719	112.2603	5.0502
476	ķē	1707	111.4766	5.0472
477	kv	1663	108.6032	5.0358
478	lj	1661	108.4725	5.0353
479	hi	1652	107.8848	5.033
480	dv	1623	105.9909	5.0253
481	īp	1622	105.9256	5.025
482	ge	1621	105.8603	5.0247
483	tm	1609	105.0767	5.0215
484	ou	1606	104.8807	5.0207
484	ū$	1606	104.8807	5.0207
485	āa	1583	103.3787	5.0144
486	lm	1556	101.6155	5.007
487	lc	1502	98.089	4.9916
488	km	1490	97.3053	4.9881
489	lb	1482	96.7828	4.9858
490	pj	1475	96.3257	4.9837
491	aģ	1459	95.2808	4.979
492	hā	1418	92.6033	4.9666
493	mš	1416	92.4727	4.966
494	nū	1393	90.9707	4.9589
495	oņ	1392	90.9053	4.9586
496	ēz	1386	90.5135	4.9567
497	pū	1363	89.0115	4.9494
497	či	1363	89.0115	4.9494
498	af	1350	88.1625	4.9453
499	sh	1332	86.987	4.9395
500	pš	1331	86.9217	4.9391
501	dn	1326	86.5952	4.9375
502	iā	1322	86.334	4.9362
503	kū	1306	85.2891	4.9309
504	nf	1298	84.7666	4.9282
505	gū	1268	82.8075	4.9181
506	oh	1236	80.7177	4.907
