Rank	Bigram	Frequency	Frequency per million	Zipf value
277	rį	23711	458.4543	5.6613
278	ėm	23404	452.5184	5.6556
279	ej	23028	445.2484	5.6486
280	yb	22939	443.5276	5.6469
281	ps	22586	436.7023	5.6402
282	kš	22552	436.0449	5.6395
283	są	21938	424.1732	5.6275
284	ič	21790	421.3116	5.6246
285	mū	21693	419.4361	5.6227
286	br	21673	419.0494	5.6223
287	^h	21468	415.0857	5.6181
288	sl	21305	411.9341	5.6148
289	bl	21242	410.716	5.6135
290	ln	20939	404.8574	5.6073
291	žk	20794	402.0538	5.6043
292	yl	20735	400.9131	5.6031
293	ny	20680	399.8496	5.6019
294	šv	20455	395.4992	5.5971
295	ob	20417	394.7645	5.5963
296	yn	20380	394.0491	5.5956
297	mb	20371	393.8751	5.5954
298	ž$	20349	393.4497	5.5949
299	sė	19982	386.3537	5.587
300	lg	19943	385.5997	5.5861
301	iz	19776	382.3707	5.5825
302	mt	19559	378.175	5.5777
303	rš	18924	365.8972	5.5634
304	tl	18694	361.4501	5.558
305	sy	18391	355.5916	5.551
306	j$	18159	351.1059	5.5454
307	rą	18152	350.9705	5.5453
308	zi	17854	345.2087	5.5381
309	ym	17802	344.2032	5.5368
310	lk	17736	342.9271	5.5352
311	gt	17707	342.3664	5.5345
312	ią	17485	338.074	5.529
313	sn	17395	336.3339	5.5268
314	rn	17382	336.0825	5.5264
315	vę	17339	335.2511	5.5254
316	žo	17317	334.8257	5.5248
317	ėr	16869	326.1636	5.5134
318	uš	16718	323.244	5.5095
319	rū	16689	322.6833	5.5088
320	ėg	16588	320.7305	5.5061
321	ū$	16536	319.725	5.5048
322	pt	16419	317.4628	5.5017
323	mp	16299	315.1426	5.4985
324	ld	16178	312.8031	5.4953
325	ūd	15927	307.95	5.4885
326	ub	15800	305.4944	5.485
327	^c	15777	305.0497	5.4844
328	ha	15615	301.9174	5.4799
329	šs	15580	301.2407	5.4789
330	šo	15527	300.2159	5.4774
331	tį	15523	300.1386	5.4773
332	ac	15192	293.7387	5.468
333	oš	15058	291.1478	5.4641
334	lį	15012	290.2584	5.4628
334	ėd	15012	290.2584	5.4628
335	ūn	14997	289.9683	5.4624
336	ea	14859	287.3001	5.4583
337	fi	14405	278.522	5.4449
338	gs	14280	276.1051	5.4411
339	gė	13700	264.8907	5.4231
340	uč	13620	263.3439	5.4205
341	ic	13495	260.927	5.4165
342	dv	13259	256.3639	5.4089
343	šl	13050	252.3229	5.402
344	ch	12995	251.2595	5.4001
345	fo	12977	250.9114	5.3995
346	nč	12974	250.8534	5.3994
347	yg	12688	245.3236	5.3897
348	mų	12342	238.6337	5.3777
349	aj	12181	235.5207	5.372
350	nų	12180	235.5014	5.372
351	ls	12103	234.0126	5.3692
352	žt	12093	233.8192	5.3689
353	nį	12050	232.9878	5.3673
354	yd	12031	232.6205	5.3666
355	žs	12009	232.1951	5.3659
356	yj	11977	231.5764	5.3647
357	ūk	11956	231.1703	5.3639
358	šy	11934	230.7449	5.3631
359	lą	11758	227.342	5.3567
360	šu	11751	227.2066	5.3564
361	op	11414	220.6907	5.3438
362	ėč	11403	220.478	5.3434
363	dą	11375	219.9366	5.3423
364	tę	11348	219.4146	5.3413
365	pė	11288	218.2545	5.339
366	ib	11190	216.3596	5.3352
367	y$	11134	215.2769	5.333
368	kų	11092	214.4648	5.3314
369	šg	10854	209.8631	5.3219
370	vu	10815	209.109	5.3204
371	įž	10752	207.8909	5.3178
372	ii	10671	206.3247	5.3146
373	ėv	10618	205.3	5.3124
374	eč	10531	203.6178	5.3088
375	gų	10479	202.6124	5.3067
376	zd	10282	198.8034	5.2984
377	za	10050	194.3176	5.2885
378	fa	10046	194.2403	5.2883
379	he	9990	193.1575	5.2859
380	šė	9892	191.2627	5.2816
381	ce	9751	188.5365	5.2754
382	gą	9616	185.9262	5.2693
383	ho	9593	185.4815	5.2683
384	žd	9024	174.4798	5.2417
385	pk	8900	172.0823	5.2357
386	yč	8884	171.7729	5.235
387	rų	8766	169.4914	5.2291
388	lę	8662	167.4805	5.224
389	vą	8601	166.3011	5.2209
390	kn	8567	165.6437	5.2192
391	žv	8456	163.4975	5.2135
392	šį	8410	162.6081	5.2111
393	rv	8340	161.2546	5.2075
394	šū	8316	160.7906	5.2063
395	py	8188	158.3157	5.1995
396	šm	8159	157.755	5.198
397	rp	8089	156.4015	5.1942
398	fe	7881	152.3798	5.1829
399	žy	7805	150.9104	5.1787
400	lm	7752	149.8856	5.1758
401	ąs	7676	148.4161	5.1715
402	ūp	7651	147.9328	5.1701
403	uz	7639	147.7007	5.1694
404	sč	7583	146.618	5.1662
405	rl	7565	146.2699	5.1652
406	mk	7543	145.8446	5.1639
407	fr	7514	145.2839	5.1622
408	kį	7479	144.6071	5.1602
409	az	7399	143.0603	5.1555
410	šč	7300	141.1461	5.1497
411	sū	7151	138.2652	5.1407
412	įv	7119	137.6465	5.1388
413	kū	6973	134.8236	5.1298
414	nc	6950	134.3789	5.1283
415	kę	6792	131.3239	5.1183
416	ua	6582	127.2636	5.1047
417	ou	6566	126.9542	5.1036
418	dų	6463	124.9627	5.0968
419	gl	6449	124.692	5.0958
420	iž	6286	121.5404	5.0847
421	ef	6237	120.5929	5.0813
422	jė	6193	119.7422	5.0782
423	rę	6163	119.1622	5.0761
424	tg	6149	118.8915	5.0752
425	lų	6084	117.6347	5.0705
426	eį	6053	117.0353	5.0683
427	ėn	5994	115.8945	5.0641
428	ez	5892	113.9223	5.0566
429	hi	5854	113.1876	5.0538
430	bą	5770	111.5635	5.0475
431	^z	5769	111.5441	5.0474
432	km	5722	110.6354	5.0439
433	zo	5557	107.4451	5.0312
434	yp	5528	106.8844	5.0289
435	aa	5453	105.4342	5.023
436	tū	5451	105.3956	5.0228
437	of	5370	103.8294	5.0163
438	gn	5308	102.6307	5.0113
439	šn	5253	101.5672	5.0068
440	šp	5208	100.6971	5.003
441	kd	5177	100.0978	5.0004
442	bt	5040	97.4488	4.9888
443	įk	4975	96.1921	4.9831
444	įr	4967	96.0374	4.9824
445	žį	4923	95.1866	4.9786
446	įt	4868	94.1232	4.9737
447	ėp	4863	94.0265	4.9733
448	šd	4838	93.5432	4.971
449	sd	4725	91.3583	4.9607
450	ąj	4721	91.281	4.9604
451	če	4675	90.3915	4.9561
452	if	4653	89.9662	4.9541
453	af	4589	88.7287	4.9481
454	rž	4572	88.4	4.9465
455	ze	4539	87.762	4.9433
456	tn	4521	87.4139	4.9416
457	ec	4501	87.0272	4.9397
458	eu	4468	86.3892	4.9365
459	ll	4444	85.9251	4.9341
460	ję	4385	84.7844	4.9283
461	eo	4283	82.8122	4.9181
462	h$	4239	81.9614	4.9136
463	ųj	4226	81.7101	4.9123
464	oc	4171	80.6467	4.9066
465	ėš	4170	80.6273	4.9065
466	pg	4128	79.8152	4.9021
467	ae	4082	78.9258	4.8972
468	ūl	4070	78.6938	4.8959
469	įd	4057	78.4425	4.8946
470	įš	4033	77.9784	4.892
471	oh	4018	77.6884	4.8904
472	ča	3986	77.0697	4.8869
473	zu	3893	75.2715	4.8766
474	žė	3885	75.1168	4.8757
475	oč	3872	74.8655	4.8743
476	oi	3866	74.7495	4.8736
477	tm	3862	74.6721	4.8732
478	lp	3856	74.5561	4.8725
479	bę	3799	73.454	4.866
480	ah	3743	72.3712	4.8596
481	gv	3673	71.0178	4.8514
482	ųs	3600	69.6063	4.8426
483	šę	3590	69.413	4.8414
484	rč	3522	68.0982	4.8331
485	ąž	3474	67.1701	4.8272
486	th	3438	66.474	4.8227
487	dį	3400	65.7393	4.8178
488	dę	3393	65.604	4.8169
489	gę	3344	64.6565	4.8106
490	sį	3334	64.4632	4.8093
491	fu	3329	64.3665	4.8087
