Rank	Character	Frequency	Frequency per million	Zipf value
109	火	1	0.0004	-0.3979
109	獵	1	0.0004	-0.3979
109	理	1	0.0004	-0.3979
109	男	1	0.0004	-0.3979
109	硅	1	0.0004	-0.3979
109	節	1	0.0004	-0.3979
109	耳	1	0.0004	-0.3979
109	要	1	0.0004	-0.3979
109	解	1	0.0004	-0.3979
109	誰	1	0.0004	-0.3979
109	鎮	1	0.0004	-0.3979
109	隣	1	0.0004	-0.3979
109	ﾒ	1	0.0004	-0.3979
109	ￋ	1	0.0004	-0.3979
