Rank	Character	Frequency	Frequency per million	Zipf value
222	ど	114	0.0117	1.0682
223	ё	112	0.0115	1.0607
223	黨	112	0.0115	1.0607
224	ě	111	0.0114	1.0569
224	ם	111	0.0114	1.0569
224	ද	111	0.0114	1.0569
225	ば	109	0.0112	1.0492
226	ල	107	0.011	1.0414
226	す	107	0.011	1.0414
227	ෙ	106	0.0109	1.0374
227	ḍ	106	0.0109	1.0374
228	日	104	0.0107	1.0294
229	ē	103	0.0106	1.0253
229	ш	103	0.0106	1.0253
230	ج	102	0.0105	1.0212
231	ő	101	0.0104	1.017
232	ц	100	0.0103	1.0128
233	ď	98	0.0101	1.0043
234	ේ	97	0.01	1.0
234	ぶ	97	0.01	1.0
235	ק	96	0.0099	0.9956
236	ح	95	0.0098	0.9912
237	ệ	94	0.0097	0.9868
237	じ	94	0.0097	0.9868
238	ד	93	0.0096	0.9823
238	ට	93	0.0096	0.9823
238	め	93	0.0096	0.9823
238	わ	93	0.0096	0.9823
239	ы	90	0.0093	0.9685
239	ṣ	90	0.0093	0.9685
240	כ	89	0.0092	0.9638
241	ů	88	0.0091	0.959
241	ș	88	0.0091	0.959
242	ţ	86	0.0089	0.9494
243	ґ	83	0.0085	0.9294
243	බ	83	0.0085	0.9294
243	ෝ	83	0.0085	0.9294
244	ź	82	0.0084	0.9243
245	一	81	0.0083	0.9191
245	抯	81	0.0083	0.9191
246	ķ	78	0.008	0.9031
246	ơ	78	0.008	0.9031
247	ח	77	0.0079	0.8976
248	ж	76	0.0078	0.8921
248	茅	76	0.0078	0.8921
249	空	73	0.0075	0.8751
250	ル	72	0.0074	0.8692
251	ľ	71	0.0073	0.8633
251	胶	71	0.0073	0.8633
252	ъ	69	0.0071	0.8513
252	ט	69	0.0071	0.8513
252	ذ	69	0.0071	0.8513
252	ち	69	0.0071	0.8513
253	හ	68	0.007	0.8451
253	イ	68	0.007	0.8451
253	ス	68	0.007	0.8451
254	ז	67	0.0069	0.8388
254	פ	67	0.0069	0.8388
254	်	67	0.0069	0.8388
255	娴	65	0.0067	0.8261
256	檛	64	0.0066	0.8195
256	知	64	0.0066	0.8195
257	ṅ	63	0.0065	0.8129
258	ї	62	0.0064	0.8062
258	ز	62	0.0064	0.8062
258	み	62	0.0064	0.8062
258	人	62	0.0064	0.8062
258	見	62	0.0064	0.8062
259	ṛ	61	0.0063	0.7993
259	へ	61	0.0063	0.7993
259	君	61	0.0063	0.7993
260	分	60	0.0062	0.7924
261	ס	59	0.0061	0.7853
261	ැ	59	0.0061	0.7853
262	ầ	58	0.006	0.7782
262	大	58	0.006	0.7782
263	ỳ	57	0.0059	0.7709
263	ッ	57	0.0059	0.7709
264	ʼ	56	0.0058	0.7634
264	ả	56	0.0058	0.7634
265	خ	55	0.0057	0.7559
265	出	55	0.0057	0.7559
266	ش	54	0.0056	0.7482
266	行	54	0.0056	0.7482
267	ג	53	0.0055	0.7404
268	今	52	0.0054	0.7324
268	ﾖ	52	0.0054	0.7324
269	ˇ	51	0.0053	0.7243
270	إ	50	0.0051	0.7076
270	ạ	50	0.0051	0.7076
270	生	50	0.0051	0.7076
271	ɗ	49	0.005	0.699
271	ク	49	0.005	0.699
271	手	49	0.005	0.699
272	ė	48	0.0049	0.6902
272	ň	48	0.0049	0.6902
272	ў	48	0.0049	0.6902
272	ก	48	0.0049	0.6902
272	府	48	0.0049	0.6902
272	抰	48	0.0049	0.6902
272	風	48	0.0049	0.6902
273	ן	47	0.0048	0.6812
273	中	47	0.0048	0.6812
273	言	47	0.0048	0.6812
274	ร	46	0.0047	0.6721
274	တ	46	0.0047	0.6721
274	ゃ	46	0.0047	0.6721
274	リ	46	0.0047	0.6721
275	צ	45	0.0046	0.6628
275	ص	45	0.0046	0.6628
275	ජ	45	0.0046	0.6628
275	僕	45	0.0046	0.6628
276	ط	44	0.0045	0.6532
276	ゴ	44	0.0045	0.6532
276	ト	44	0.0045	0.6532
276	玉	44	0.0045	0.6532
276	胸	44	0.0045	0.6532
277	ĺ	43	0.0044	0.6435
277	会	43	0.0044	0.6435
277	来	43	0.0044	0.6435
278	や	42	0.0043	0.6335
278	何	42	0.0043	0.6335
278	吹	42	0.0043	0.6335
278	自	42	0.0043	0.6335
279	ボ	41	0.0042	0.6232
279	字	41	0.0042	0.6232
279	明	41	0.0042	0.6232
280	ෆ	40	0.0041	0.6128
280	ひ	40	0.0041	0.6128
280	幕	40	0.0041	0.6128
281	щ	39	0.004	0.6021
281	ာ	39	0.004	0.6021
281	ắ	39	0.004	0.6021
281	ず	39	0.004	0.6021
281	夢	39	0.004	0.6021
281	好	39	0.004	0.6021
281	子	39	0.004	0.6021
281	時	39	0.004	0.6021
282	ො	38	0.0039	0.5911
282	ぬ	38	0.0039	0.5911
282	㨰	38	0.0039	0.5911
282	私	38	0.0039	0.5911
282	翼	38	0.0039	0.5911
283	ợ	37	0.0038	0.5798
283	ぐ	37	0.0038	0.5798
283	カ	37	0.0038	0.5798
283	下	37	0.0038	0.5798
284	ũ	36	0.0037	0.5682
284	آ	36	0.0037	0.5682
284	ِ	36	0.0037	0.5682
284	ූ	36	0.0037	0.5682
284	ေ	36	0.0037	0.5682
284	お	36	0.0037	0.5682
284	げ	36	0.0037	0.5682
284	上	36	0.0037	0.5682
284	ｉ	36	0.0037	0.5682
285	ʻ	35	0.0036	0.5563
285	抱	35	0.0036	0.5563
285	是	35	0.0036	0.5563
285	間	35	0.0036	0.5563
285	青	35	0.0036	0.5563
286	ී	34	0.0035	0.5441
286	ふ	34	0.0035	0.5441
286	ょ	34	0.0035	0.5441
286	信	34	0.0035	0.5441
287	њ	33	0.0034	0.5315
287	း	33	0.0034	0.5315
287	檚	33	0.0034	0.5315
287	無	33	0.0034	0.5315
287	稚	33	0.0034	0.5315
287	足	33	0.0034	0.5315
288	က	32	0.0033	0.5185
288	ジ	32	0.0033	0.5185
288	ャ	32	0.0033	0.5185
288	世	32	0.0033	0.5185
288	ｩ	32	0.0033	0.5185
289	අ	31	0.0032	0.5051
289	ု	31	0.0032	0.5051
289	ự	31	0.0032	0.5051
289	シ	31	0.0032	0.5051
289	値	31	0.0032	0.5051
289	制	31	0.0032	0.5051
289	方	31	0.0032	0.5051
289	痴	31	0.0032	0.5051
290	ǐ	30	0.0031	0.4914
290	ф	30	0.0031	0.4914
290	َ	30	0.0031	0.4914
290	ُ	30	0.0031	0.4914
290	ラ	30	0.0031	0.4914
290	意	30	0.0031	0.4914
290	我	30	0.0031	0.4914
290	的	30	0.0031	0.4914
291	ψ	29	0.003	0.4771
291	む	29	0.003	0.4771
291	エ	29	0.003	0.4771
291	千	29	0.003	0.4771
291	命	29	0.003	0.4771
291	待	29	0.003	0.4771
291	術	29	0.003	0.4771
291	降	29	0.003	0.4771
292	̆	28	0.0029	0.4624
292	ṁ	28	0.0029	0.4624
292	ね	28	0.0029	0.4624
292	天	28	0.0029	0.4624
292	強	28	0.0029	0.4624
292	潦	28	0.0029	0.4624
292	瑮	28	0.0029	0.4624
292	界	28	0.0029	0.4624
292	身	28	0.0029	0.4624
292	転	28	0.0029	0.4624
292	運	28	0.0029	0.4624
292	願	28	0.0029	0.4624
293	ű	27	0.0028	0.4472
293	ǣ	27	0.0028	0.4472
293	ダ	27	0.0028	0.4472
293	地	27	0.0028	0.4472
293	真	27	0.0028	0.4472
294	ŕ	26	0.0027	0.4314
294	ϋ	26	0.0027	0.4314
294	ך	26	0.0027	0.4314
294	ً	26	0.0027	0.4314
294	ပ	26	0.0027	0.4314
294	不	26	0.0027	0.4314
294	小	26	0.0027	0.4314
294	影	26	0.0027	0.4314
294	旅	26	0.0027	0.4314
294	韆	26	0.0027	0.4314
295	ض	25	0.0026	0.415
295	ぼ	25	0.0026	0.415
295	チ	25	0.0026	0.415
295	ド	25	0.0026	0.415
295	ロ	25	0.0026	0.415
295	消	25	0.0026	0.415
295	獄	25	0.0026	0.415
295	由	25	0.0026	0.415
295	雪	25	0.0026	0.415
296	ǎ	24	0.0025	0.3979
296	ث	24	0.0025	0.3979
296	ھ	24	0.0025	0.3979
296	া	24	0.0025	0.3979
296	န	24	0.0025	0.3979
296	ữ	24	0.0025	0.3979
296	ア	24	0.0025	0.3979
296	後	24	0.0025	0.3979
296	所	24	0.0025	0.3979
296	晦	24	0.0025	0.3979
296	最	24	0.0025	0.3979
296	缺	24	0.0025	0.3979
296	聪	24	0.0025	0.3979
297	ආ	23	0.0024	0.3802
297	㤹	23	0.0024	0.3802
297	努	23	0.0024	0.3802
297	泣	23	0.0024	0.3802
297	白	23	0.0024	0.3802
297	眠	23	0.0024	0.3802
297	瞬	23	0.0024	0.3802
297	ｓ	23	0.0024	0.3802
298	һ	22	0.0023	0.3617
298	ظ	22	0.0023	0.3617
298	ඳ	22	0.0023	0.3617
298	ළ	22	0.0023	0.3617
298	လ	22	0.0023	0.3617
298	ိ	22	0.0023	0.3617
298	放	22	0.0023	0.3617
298	犡	22	0.0023	0.3617
298	眉	22	0.0023	0.3617
298	第	22	0.0023	0.3617
298	绢	22	0.0023	0.3617
298	貴	22	0.0023	0.3617
298	飛	22	0.0023	0.3617
299	ء	21	0.0022	0.3424
299	グ	21	0.0022	0.3424
299	压	21	0.0022	0.3424
299	叫	21	0.0022	0.3424
299	夜	21	0.0022	0.3424
299	奥	21	0.0022	0.3424
299	流	21	0.0022	0.3424
299	虹	21	0.0022	0.3424
299	誰	21	0.0022	0.3424
299	遠	21	0.0022	0.3424
300	ỉ	20	0.0021	0.3222
300	々	20	0.0021	0.3222
300	ほ	20	0.0021	0.3222
300	バ	20	0.0021	0.3222
300	マ	20	0.0021	0.3222
300	月	20	0.0021	0.3222
300	未	20	0.0021	0.3222
300	気	20	0.0021	0.3222
300	美	20	0.0021	0.3222
300	顔	20	0.0021	0.3222
301	ٌ	19	0.002	0.301
301	မ	19	0.002	0.301
301	ា	19	0.002	0.301
301	你	19	0.002	0.301
301	場	19	0.002	0.301
301	忘	19	0.002	0.301
301	总	19	0.002	0.301
301	悲	19	0.002	0.301
301	旋	19	0.002	0.301
301	昇	19	0.002	0.301
301	监	19	0.002	0.301
301	睷	19	0.002	0.301
301	笑	19	0.002	0.301
301	道	19	0.002	0.301
301	飘	19	0.002	0.301
302	ḥ	18	0.0019	0.2788
302	オ	18	0.0019	0.2788
302	キ	18	0.0019	0.2788
302	ミ	18	0.0019	0.2788
302	レ	18	0.0019	0.2788
302	側	18	0.0019	0.2788
302	叶	18	0.0019	0.2788
302	屈	18	0.0019	0.2788
302	嵐	18	0.0019	0.2788
302	従	18	0.0019	0.2788
302	熟	18	0.0019	0.2788
302	睨	18	0.0019	0.2788
302	窮	18	0.0019	0.2788
302	背	18	0.0019	0.2788
302	花	18	0.0019	0.2788
302	这	18	0.0019	0.2788
302	静	18	0.0019	0.2788
302	順	18	0.0019	0.2788
302	ｏ	18	0.0019	0.2788
303	้	17	0.0018	0.2553
303	ရ	17	0.0018	0.2553
303	ြ	17	0.0018	0.2553
303	ェ	17	0.0018	0.2553
303	フ	17	0.0018	0.2553
303	令	17	0.0018	0.2553
303	决	17	0.0018	0.2553
303	愛	17	0.0018	0.2553
303	捞	17	0.0018	0.2553
303	本	17	0.0018	0.2553
303	毛	17	0.0018	0.2553
303	目	17	0.0018	0.2553
303	螺	17	0.0018	0.2553
303	路	17	0.0018	0.2553
303	饭	17	0.0018	0.2553
303	ｅ	17	0.0018	0.2553
304	э	16	0.0016	0.2041
304	ћ	16	0.0016	0.2041
304	ං	16	0.0016	0.2041
304	ඩ	16	0.0016	0.2041
304	ခ	16	0.0016	0.2041
304	င	16	0.0016	0.2041
304	ᵒ	16	0.0016	0.2041
304	ấ	16	0.0016	0.2041
304	ậ	16	0.0016	0.2041
304	タ	16	0.0016	0.2041
304	ム	16	0.0016	0.2041
304	农	16	0.0016	0.2041
304	切	16	0.0016	0.2041
304	前	16	0.0016	0.2041
304	度	16	0.0016	0.2041
