Rank	Character	Frequency	Frequency per million	Zipf value
163	安	35	0.0344	1.5366
163	広	35	0.0344	1.5366
164	μ	34	0.0334	1.5237
164	ق	34	0.0334	1.5237
164	ざ	34	0.0334	1.5237
164	づ	34	0.0334	1.5237
164	小	34	0.0334	1.5237
164	弱	34	0.0334	1.5237
164	後	34	0.0334	1.5237
164	払	34	0.0334	1.5237
164	描	34	0.0334	1.5237
164	永	34	0.0334	1.5237
164	病	34	0.0334	1.5237
164	臆	34	0.0334	1.5237
164	認	34	0.0334	1.5237
164	飛	34	0.0334	1.5237
165	ć	33	0.0324	1.5105
165	ず	33	0.0324	1.5105
166	一	32	0.0314	1.4969
166	日	32	0.0314	1.4969
167	ø	30	0.0295	1.4698
167	š	30	0.0295	1.4698
167	چ	30	0.0295	1.4698
168	前	29	0.0285	1.4548
169	ú	27	0.0265	1.4232
169	ý	27	0.0265	1.4232
169	ű	27	0.0265	1.4232
169	返	27	0.0265	1.4232
170	ゃ	26	0.0255	1.4065
171	پ	25	0.0246	1.3909
171	ン	25	0.0246	1.3909
171	抱	25	0.0246	1.3909
172	ف	24	0.0236	1.3729
173	à	23	0.0226	1.3541
173	ï	23	0.0226	1.3541
173	ʹ	23	0.0226	1.3541
173	ち	23	0.0226	1.3541
173	好	23	0.0226	1.3541
174	ー	22	0.0216	1.3345
174	ㅤ	22	0.0216	1.3345
174	寄	22	0.0216	1.3345
175	明	21	0.0206	1.3139
176	リ	20	0.0196	1.2923
176	会	20	0.0196	1.2923
176	度	20	0.0196	1.2923
177	思	19	0.0187	1.2718
177	感	19	0.0187	1.2718
177	目	19	0.0187	1.2718
177	知	19	0.0187	1.2718
177	胸	19	0.0187	1.2718
177	迷	19	0.0187	1.2718
178	â	18	0.0177	1.248
178	情	18	0.0177	1.248
178	星	18	0.0177	1.248
178	欲	18	0.0177	1.248
179	ã	17	0.0167	1.2227
179	付	17	0.0167	1.2227
179	何	17	0.0167	1.2227
179	傷	17	0.0167	1.2227
179	術	17	0.0167	1.2227
179	足	17	0.0167	1.2227
180	þ	16	0.0157	1.1959
180	ほ	16	0.0157	1.1959
180	ボ	16	0.0157	1.1959
180	忘	16	0.0157	1.1959
180	願	16	0.0157	1.1959
181	ç	15	0.0147	1.1673
181	ō	15	0.0147	1.1673
181	げ	15	0.0147	1.1673
181	び	15	0.0147	1.1673
181	べ	15	0.0147	1.1673
182	ラ	14	0.0138	1.1399
182	中	14	0.0138	1.1399
182	人	14	0.0138	1.1399
182	夜	14	0.0138	1.1399
182	時	14	0.0138	1.1399
182	消	14	0.0138	1.1399
182	繋	14	0.0138	1.1399
182	言	14	0.0138	1.1399
