Rank	Bigram	Frequency	Frequency per million	Zipf value
274	ch	259903	351.7941	5.5463
275	lv	251434	340.3308	5.5319
276	ov	251273	340.1129	5.5316
277	õl	248534	336.4055	5.5269
278	^ö	248506	336.3676	5.5268
279	bu	244438	330.8613	5.5196
280	kl	242029	327.6006	5.5153
281	br	241650	327.0876	5.5147
282	rn	237035	320.8409	5.5063
283	oe	222863	301.6583	5.4795
284	äb	215920	292.2605	5.4658
285	do	210531	284.9662	5.4548
286	hj	209191	283.1524	5.452
287	pü	207383	280.7052	5.4483
288	ip	205861	278.645	5.4451
289	tm	205419	278.0468	5.4441
290	kt	203562	275.5332	5.4402
291	pl	187315	253.5419	5.404
292	ic	187142	253.3078	5.4036
293	ls	186202	252.0354	5.4015
294	õb	184419	249.622	5.3973
295	up	183918	248.9439	5.3961
296	hv	183231	248.014	5.3945
297	jõ	182554	247.0976	5.3929
298	op	182155	246.5576	5.3919
299	tn	182067	246.4385	5.3917
300	bo	181711	245.9566	5.3909
301	sm	178633	241.7903	5.3834
302	dl	177950	240.8659	5.3818
303	ns	174050	235.587	5.3722
304	ck	174014	235.5382	5.3721
305	bl	172538	233.5404	5.3684
306	eo	172250	233.1506	5.3676
307	öe	171252	231.7997	5.3651
308	dm	170403	230.6505	5.363
309	vu	170023	230.1362	5.362
310	hm	169448	229.3579	5.3605
311	ca	169056	228.8273	5.3595
312	^w	168976	228.719	5.3593
313	gl	163619	221.468	5.3453
314	oj	156688	212.0865	5.3265
315	sh	155258	210.1509	5.3225
316	sö	155238	210.1238	5.3225
317	ue	155132	209.9803	5.3222
318	kr	154718	209.42	5.321
319	fi	154611	209.2751	5.3207
320	th	154537	209.175	5.3205
321	äd	149970	202.9933	5.3075
322	öd	147833	200.1007	5.3012
323	gr	146591	198.4196	5.2976
324	sp	146353	198.0974	5.2969
325	ac	143404	194.1058	5.288
326	nõ	142158	192.4193	5.2842
327	nk	142090	192.3272	5.284
328	ür	140632	190.3537	5.2796
329	ün	136318	184.5145	5.266
330	co	135797	183.8093	5.2644
331	sl	133889	181.2267	5.2582
332	fo	131003	177.3203	5.2488
333	ör	130611	176.7897	5.2475
334	p$	129608	175.4321	5.2441
335	'i	128008	173.2664	5.2387
336	dk	127060	171.9832	5.2355
337	uj	124056	167.9171	5.2251
338	dn	120383	162.9455	5.212
339	õm	119942	162.3486	5.2104
340	mp	119211	161.3591	5.2078
341	vo	118592	160.5213	5.2055
342	üm	117914	159.6036	5.203
343	rl	114240	154.6306	5.1893
344	ey	113890	154.1569	5.188
345	õs	113539	153.6818	5.1866
346	öt	111207	150.5253	5.1776
347	ou	107403	145.3763	5.1625
348	ry	106126	143.6478	5.1573
349	iu	106121	143.6411	5.1573
350	ms	105178	142.3646	5.1534
351	ö$	102896	139.2758	5.1439
352	ij	101423	137.282	5.1376
353	sv	100678	136.2736	5.1344
354	lk	100472	135.9948	5.1335
355	hr	98696	133.5909	5.1258
356	rü	98069	132.7422	5.123
357	õd	97832	132.4214	5.122
358	wa	97422	131.8664	5.1201
359	hn	91948	124.4571	5.095
360	ej	91496	123.8453	5.0929
361	äp	91234	123.4906	5.0916
362	fr	88741	120.1162	5.0796
363	mü	87713	118.7247	5.0745
364	ce	85017	115.0755	5.061
365	go	84809	114.794	5.0599
366	üp	83403	112.8909	5.0527
367	ly	81485	110.2948	5.0426
368	õõ	80546	109.0238	5.0375
369	e'	80528	108.9994	5.0374
370	pt	80096	108.4147	5.0351
371	ay	79720	107.9057	5.033
372	oa	79058	107.0097	5.0294
373	hü	78940	106.85	5.0288
374	fa	78211	105.8632	5.0247
375	üa	75633	102.3737	5.0102
376	lb	74441	100.7603	5.0033
377	lü	71169	96.3315	4.9838
378	ef	69588	94.1915	4.974
379	gm	67065	90.7764	4.958
380	rb	66570	90.1064	4.9548
381	nc	65571	88.7542	4.9482
382	wi	64910	87.8595	4.9438
383	õj	64610	87.4535	4.9418
384	sn	63565	86.039	4.9347
385	gn	63293	85.6708	4.9328
386	ny	62998	85.2715	4.9308
387	fe	61615	83.3995	4.9212
388	-o	60879	82.4033	4.9159
389	mö	59673	80.7709	4.9073
390	lö	58479	79.1548	4.8985
391	if	58133	78.6865	4.8959
392	cl	56922	77.0473	4.8868
393	b-	56673	76.7103	4.8849
394	ow	56343	76.2636	4.8823
395	öl	56280	76.1783	4.8818
396	dy	56073	75.8981	4.8802
397	äm	54985	74.4255	4.8717
398	ci	53684	72.6645	4.8613
399	yl	53495	72.4086	4.8598
400	ph	52580	71.1701	4.8523
401	rõ	52337	70.8412	4.8503
402	äv	51946	70.312	4.847
403	õg	50955	68.9706	4.8387
404	ök	50908	68.907	4.8383
405	a-	50613	68.5077	4.8357
406	of	50467	68.3101	4.8345
407	nl	50367	68.1747	4.8336
408	sc	49538	67.0526	4.8264
409	^y	49192	66.5843	4.8234
410	w$	49087	66.4422	4.8224
411	x$	48755	65.9928	4.8195
412	pö	48631	65.8249	4.8184
413	ew	48414	65.5312	4.8164
414	uc	48305	65.3837	4.8155
415	we	47279	63.9949	4.8061
416	mr	46288	62.6535	4.7969
417	dj	45496	61.5815	4.7895
418	sä	45087	61.0279	4.7855
419	km	44280	59.9356	4.7777
420	tv	43226	58.5089	4.7672
421	rö	43109	58.3506	4.766
422	eu	42964	58.1543	4.7646
423	af	42341	57.311	4.7582
424	ty	42057	56.9266	4.7553
425	f$	41948	56.7791	4.7542
426	üg	41909	56.7263	4.7538
427	oc	41793	56.5693	4.7526
428	ä$	41495	56.1659	4.7495
429	öv	41463	56.1226	4.7491
430	c$	41287	55.8844	4.7473
431	^z	40666	55.0438	4.7407
432	ex	40301	54.5498	4.7368
433	ff	40135	54.3251	4.735
434	my	39785	53.8514	4.7312
435	ög	39729	53.7756	4.7306
436	nf	39522	53.4954	4.7283
437	õv	38640	52.3015	4.7185
438	ec	38005	51.442	4.7113
439	hl	38003	51.4393	4.7113
440	hh	37904	51.3053	4.7102
441	rp	37592	50.883	4.7066
442	ös	35564	48.138	4.6825
443	ji	34811	47.1187	4.6732
444	dd	34546	46.7601	4.6699
445	dv	34375	46.5286	4.6677
446	cr	34201	46.2931	4.6655
447	kn	34168	46.2484	4.6651
448	tj	33832	45.7936	4.6608
449	rc	33821	45.7787	4.6607
450	ky	33752	45.6853	4.6598
451	yo	33657	45.5567	4.6586
452	äo	33402	45.2116	4.6552
453	bb	33195	44.9314	4.6525
454	mn	32914	44.551	4.6489
455	ya	32774	44.3615	4.647
456	by	32247	43.6482	4.64
457	-s	31682	42.8835	4.6323
458	lp	31011	41.9752	4.623
459	kv	30637	41.469	4.6177
460	yn	30623	41.45	4.6175
461	pm	30232	40.9208	4.6119
462	i-	30104	40.7475	4.6101
463	gs	29920	40.4985	4.6074
464	za	29565	40.018	4.6023
465	gh	29215	39.5442	4.5971
466	öm	29126	39.4238	4.5958
467	oy	28847	39.0461	4.5916
468	üv	28809	38.9947	4.591
469	fl	28530	38.617	4.5868
470	qu	28458	38.5196	4.5857
471	wo	28367	38.3964	4.5843
472	aw	28352	38.3761	4.5841
473	õk	26964	36.4974	4.5623
474	cu	26939	36.4635	4.5619
475	z$	26275	35.5648	4.551
476	e-	25275	34.2112	4.5342
477	nr	24703	33.437	4.5242
478	hõ	24612	33.3138	4.5226
479	vr	24153	32.6925	4.5144
480	ax	24096	32.6154	4.5134
481	's	24058	32.5639	4.5127
482	kö	23582	31.9196	4.5041
483	zi	23271	31.4987	4.4983
484	lf	23171	31.3633	4.4964
485	ct	23113	31.2848	4.4953
486	ön	22636	30.6392	4.4863
487	az	22556	30.5309	4.4847
488	cy	22524	30.4876	4.4841
489	gg	22110	29.9272	4.4761
490	ü$	22057	29.8555	4.475
491	ys	21986	29.7594	4.4736
492	sr	21798	29.5049	4.4699
493	pn	21359	28.9107	4.4611
494	xi	21037	28.4748	4.4545
495	s-	20620	27.9104	4.4458
496	bk	20610	27.8969	4.4456
497	mc	20455	27.6871	4.4423
498	fu	20141	27.262	4.4356
499	zo	19940	26.99	4.4312
500	ze	19784	26.7788	4.4278
501	-a	19758	26.7436	4.4272
502	nj	19756	26.7409	4.4272
503	vs	19459	26.3389	4.4206
504	-i	19269	26.0817	4.4163
505	ye	19137	25.9031	4.4134
506	üb	19086	25.834	4.4122
507	-k	18906	25.5904	4.4081
508	sy	18543	25.099	4.3997
509	iz	18305	24.7769	4.394
510	^ð	18085	24.4791	4.3888
511	öi	17807	24.1028	4.3821
512	tc	17405	23.5587	4.3722
513	^q	17349	23.4829	4.3708
514	yd	17065	23.0985	4.3636
515	cc	16889	22.8603	4.3591
516	nv	16792	22.729	4.3566
517	-t	16694	22.5963	4.354
518	ml	16659	22.5489	4.3531
519	n'	16658	22.5476	4.3531
520	bs	16640	22.5232	4.3526
521	aü	16480	22.3067	4.3484
522	tð	16272	22.0251	4.3429
523	öb	16010	21.6705	4.3359
524	yt	15956	21.5974	4.3344
525	ez	15694	21.2428	4.3272
526	-m	15476	20.9477	4.3211
527	gp	15356	20.7853	4.3178
528	y'	15208	20.5849	4.3135
529	-e	15074	20.4036	4.3097
530	kj	15054	20.3765	4.3091
531	'l	14823	20.0638	4.3024
532	t-	14785	20.0124	4.3013
533	s'	14660	19.8432	4.2976
534	rh	14325	19.3897	4.2876
535	uf	14157	19.1623	4.2824
536	wh	14129	19.1244	4.2816
537	rf	14044	19.0094	4.279
538	mk	13728	18.5817	4.2691
539	vl	13597	18.4043	4.2649
540	a'	13562	18.357	4.2638
541	hy	13561	18.3556	4.2638
542	dg	13515	18.2934	4.2623
543	-l	13317	18.0253	4.2559
544	ðe	13307	18.0118	4.2556
545	ft	13268	17.959	4.2543
546	tz	13183	17.844	4.2515
547	aõ	13096	17.7262	4.2486
548	vn	12877	17.4298	4.2413
549	jj	12736	17.2389	4.2365
550	gt	12715	17.2105	4.2358
551	-p	12581	17.0291	4.2312
552	ix	12411	16.799	4.2253
553	yg	12381	16.7584	4.2242
554	dw	12008	16.2535	4.2109
555	-d	11955	16.1818	4.209
556	pj	11944	16.1669	4.2086
557	wn	11938	16.1588	4.2084
558	nh	11887	16.0898	4.2066
559	sb	11788	15.9558	4.2029
560	tp	11777	15.9409	4.2025
561	fü	11766	15.926	4.2021
562	fb	11757	15.9138	4.2018
563	kh	11528	15.6038	4.1932
564	o'	11376	15.3981	4.1875
565	zz	11373	15.394	4.1874
566	o-	11060	14.9704	4.1752
567	uo	10932	14.7971	4.1702
568	kp	10907	14.7633	4.1692
569	j$	10791	14.6063	4.1645
570	ox	10739	14.5359	4.1624
571	pk	10638	14.3992	4.1583
572	^x	10430	14.1176	4.1498
573	ws	10358	14.0202	4.1468
574	d'	10211	13.8212	4.1405
575	m-	10181	13.7806	4.1393
576	l-	10175	13.7725	4.139
577	-v	10017	13.5586	4.1322
578	nö	9950	13.4679	4.1293
579	't	9938	13.4517	4.1288
580	dt	9911	13.4151	4.1276
581	fä	9896	13.3948	4.1269
581	nz	9896	13.3948	4.1269
582	l'	9859	13.3447	4.1253
583	-h	9852	13.3353	4.125
584	zh	9845	13.3258	4.1247
585	'g	9728	13.1674	4.1195
586	n-	9493	12.8493	4.1089
587	-j	9202	12.4555	4.0954
588	yr	9195	12.446	4.095
589	iü	9138	12.3688	4.0923
590	u-	8865	11.9993	4.0792
591	sf	8850	11.979	4.0784
592	sw	8792	11.9005	4.0756
593	lc	8713	11.7936	4.0716
594	xa	8600	11.6406	4.066
595	vö	8562	11.5892	4.0641
596	ða	8506	11.5134	4.0612
597	dþ	8442	11.4267	4.0579
598	dö	8438	11.4213	4.0577
598	þi	8438	11.4213	4.0577
599	'd	8356	11.3103	4.0535
600	r'	8344	11.2941	4.0529
601	ði	8270	11.1939	4.049
602	-n	8204	11.1046	4.0455
603	k-	8164	11.0505	4.0434
604	^š	8055	10.9029	4.0375
605	d-	7831	10.5997	4.0253
606	tš	7826	10.593	4.025
607	nb	7790	10.5442	4.023
608	bü	7770	10.5172	4.0219
609	t'	7724	10.4549	4.0193
610	uz	7626	10.3222	4.0138
611	gk	7621	10.3155	4.0135
612	oz	7589	10.2722	4.0117
613	bj	7375	9.9825	3.9992
614	'$	7281	9.8553	3.9937
615	r-	7270	9.8404	3.993
616	wr	7163	9.6955	3.9866
617	g-	7055	9.5494	3.98
618	lr	7032	9.5182	3.9786
619	k'	6862	9.2881	3.9679
620	h'	6847	9.2678	3.967
621	öp	6779	9.1758	3.9626
622	ðo	6723	9.1	3.959
623	bc	6607	8.943	3.9515
624	dz	6540	8.8523	3.9471
625	fö	6527	8.8347	3.9462
626	yu	6517	8.8211	3.9455
627	ym	6511	8.813	3.9451
628	lh	6320	8.5545	3.9322
629	xt	6317	8.5504	3.932
630	-r	6304	8.5328	3.9311
631	wl	6267	8.4828	3.9285
632	tw	6203	8.3961	3.9241
633	-g	6139	8.3095	3.9196
634	yi	6072	8.2188	3.9148
635	-b	6009	8.1335	3.9103
636	iõ	5998	8.1186	3.9095
637	vj	5878	7.9562	3.9007
638	mg	5737	7.7654	3.8902
639	zu	5683	7.6923	3.8861
