Rank	Bigram	Frequency	Frequency per million	Zipf value
223	uj	2127393	728.0691	5.8622
224	oč	2117416	724.6546	5.8601
225	um	2103989	720.0594	5.8574
226	pl	2079480	711.6715	5.8523
227	tn	2075611	710.3474	5.8515
228	ho	2057262	704.0678	5.8476
229	vu	2053131	702.654	5.8467
230	nt	2040053	698.1782	5.844
231	v$	2018431	690.7784	5.8393
232	y$	1981664	678.1955	5.8314
233	ća	1971425	674.6913	5.8291
234	^f	1960127	670.8247	5.8266
235	sj	1949951	667.3421	5.8243
236	zv	1949535	667.1998	5.8243
237	rt	1945061	665.6686	5.8233
238	vd	1933327	661.6528	5.8206
239	^e	1913307	654.8013	5.8161
240	eč	1863137	637.6313	5.8046
241	hv	1847566	632.3024	5.8009
242	uk	1827332	625.3776	5.7961
243	so	1800746	616.2789	5.7898
244	zg	1781494	609.6902	5.7851
245	uć	1761278	602.7716	5.7802
246	ze	1736410	594.2609	5.774
247	ab	1733549	593.2817	5.7733
248	uz	1713097	586.2823	5.7681
249	ši	1710387	585.3549	5.7674
250	sr	1695365	580.2138	5.7636
251	ec	1689919	578.35	5.7622
252	ža	1659765	568.0302	5.7544
253	ul	1648045	564.0192	5.7513
254	zb	1642680	562.1831	5.7499
255	ču	1621856	555.0564	5.7443
256	he	1599504	547.4068	5.7383
257	čn	1599421	547.3784	5.7383
258	ep	1573087	538.366	5.7311
259	l$	1564025	535.2646	5.7286
260	cu	1560712	534.1308	5.7276
261	bl	1536390	525.807	5.7208
262	už	1519514	520.0314	5.716
263	c$	1486050	508.5788	5.7064
264	zo	1482426	507.3386	5.7053
265	mr	1459780	499.5883	5.6986
266	dv	1453582	497.4671	5.6968
267	mj	1453209	497.3395	5.6967
268	au	1398015	478.4501	5.6798
269	ge	1383747	473.5671	5.6754
270	vl	1382728	473.2184	5.6751
271	ns	1355596	463.9329	5.6665
272	šl	1351601	462.5656	5.6652
273	uv	1341327	459.0495	5.6619
274	đe	1341075	458.9633	5.6618
275	rv	1327925	454.4629	5.6575
276	ić	1311794	448.9423	5.6522
277	gd	1307153	447.3539	5.6507
278	jn	1301487	445.4148	5.6488
279	ej	1229569	420.802	5.6241
280	ć$	1216153	416.2105	5.6193
281	gi	1205928	412.7112	5.6156
282	eo	1179901	403.8038	5.6062
283	ah	1156073	395.649	5.5973
284	ać	1149863	393.5238	5.595
285	mn	1131365	387.1931	5.5879
286	ip	1107348	378.9736	5.5786
287	čk	1095418	374.8908	5.5739
288	ođ	1079598	369.4766	5.5676
289	zu	1078325	369.0409	5.5671
290	ln	1067652	365.3882	5.5628
291	ll	1046756	358.2369	5.5542
292	kv	1029929	352.4781	5.5471
293	đa	1024029	350.4589	5.5446
294	ađ	1019297	348.8395	5.5426
295	šk	1003428	343.4085	5.5358
296	žd	999597	342.0974	5.5341
297	ch	990118	338.8534	5.53
298	rs	983014	336.4221	5.5269
299	nc	967942	331.264	5.5202
300	rl	942698	322.6246	5.5087
301	zl	941674	322.2741	5.5082
302	uc	923964	316.2131	5.5
303	zd	904142	309.4293	5.4906
304	ie	887432	303.7106	5.4825
305	sh	875633	299.6726	5.4766
306	oc	863771	295.613	5.4707
307	jd	860556	294.5127	5.4691
308	dl	859386	294.1123	5.4685
309	hi	856050	292.9706	5.4668
310	kt	853085	291.9558	5.4653
311	zm	847450	290.0273	5.4624
312	rž	842739	288.4151	5.46
313	fi	827685	283.2631	5.4522
314	rd	822891	281.6224	5.4497
315	jt	821344	281.0929	5.4488
316	oh	815129	278.9659	5.4456
317	ng	803119	274.8557	5.4391
318	co	797775	273.0268	5.4362
319	tj	796230	272.498	5.4354
320	rk	795704	272.318	5.4351
321	ml	783141	268.0185	5.4282
322	čo	775177	265.293	5.4237
323	js	774383	265.0212	5.4233
324	uh	762078	260.81	5.4163
325	đi	760979	260.4339	5.4157
326	žn	757978	259.4069	5.414
327	ck	753253	257.7898	5.4113
328	^w	749334	256.4486	5.409
329	ež	717938	245.7038	5.3904
330	rš	704251	241.0196	5.3821
331	ea	701793	240.1784	5.3805
332	uo	697799	238.8115	5.3781
333	fo	693428	237.3156	5.3753
334	ds	688681	235.691	5.3723
335	jk	677023	231.7012	5.3649
336	nk	674108	230.7036	5.3631
337	bj	653723	223.7271	5.3497
338	th	650333	222.5669	5.3475
339	ia	643758	220.3167	5.343
340	ks	643616	220.2681	5.343
341	p$	643589	220.2589	5.3429
342	ht	633874	216.9341	5.3363
343	ai	610958	209.0914	5.3203
344	šn	610879	209.0644	5.3203
345	rm	605912	207.3645	5.3167
346	rz	597169	204.3723	5.3104
347	nn	591621	202.4736	5.3064
348	eđ	587066	200.9147	5.303
349	mp	576883	197.4297	5.2954
350	rc	576876	197.4274	5.2954
351	dm	573196	196.1679	5.2926
352	fr	562566	192.53	5.2845
353	tp	558270	191.0597	5.2812
354	kn	552058	188.9338	5.2763
355	rg	547718	187.4485	5.2729
356	gn	543505	186.0066	5.2695
357	cr	541063	185.1709	5.2676
358	fe	530000	181.3847	5.2586
359	ef	523820	179.2697	5.2535
360	žu	511713	175.1263	5.2434
361	bn	510782	174.8077	5.2426
362	fa	495371	169.5335	5.2293
363	tl	482641	165.1768	5.2179
364	hr	478852	163.8801	5.2145
365	ou	477567	163.4403	5.2134
366	šu	476035	162.916	5.212
367	đu	466513	159.6572	5.2032
368	ey	456437	156.2089	5.1937
369	č$	452527	154.8707	5.19
370	dg	439328	150.3536	5.1771
371	ps	428002	146.4774	5.1658
372	ry	427390	146.268	5.1651
373	zr	426274	145.886	5.164
374	oo	423243	144.8487	5.1609
375	eu	411275	140.7528	5.1485
376	hu	393602	134.7045	5.1294
377	wa	391982	134.1501	5.1276
378	iđ	391958	134.1419	5.1276
379	tt	389414	133.2712	5.1247
380	jm	388134	132.8332	5.1233
381	pj	384260	131.5074	5.119
382	ib	377117	129.0628	5.1108
383	rr	372104	127.3471	5.105
384	rb	364188	124.638	5.0957
385	ts	361577	123.7444	5.0925
386	mb	361166	123.6038	5.092
387	šo	360220	123.28	5.0909
388	jb	358255	122.6075	5.0885
389	pt	353553	120.9983	5.0828
390	ee	352142	120.5154	5.081
391	sc	348845	119.3871	5.077
392	iž	347117	118.7957	5.0748
393	ay	340891	116.6649	5.0669
394	ss	340711	116.6033	5.0667
395	db	335447	114.8018	5.0599
396	uđ	335375	114.7772	5.0599
397	oi	333200	114.0328	5.057
398	ei	324242	110.9671	5.0452
399	of	315237	107.8852	5.033
400	ly	313780	107.3866	5.031
401	lt	312985	107.1145	5.0298
402	ćn	311730	106.685	5.0281
403	if	306840	105.0115	5.0212
404	dž	303888	104.0012	5.017
405	hn	296453	101.4567	5.0063
