Rank	Character	Frequency	Frequency per million	Zipf value
203	仕	14	0.0059	0.7709
203	共	14	0.0059	0.7709
203	内	14	0.0059	0.7709
203	名	14	0.0059	0.7709
203	奏	14	0.0059	0.7709
203	崩	14	0.0059	0.7709
203	後	14	0.0059	0.7709
203	戻	14	0.0059	0.7709
203	所	14	0.0059	0.7709
203	暗	14	0.0059	0.7709
203	最	14	0.0059	0.7709
203	朽	14	0.0059	0.7709
203	海	14	0.0059	0.7709
203	炎	14	0.0059	0.7709
203	焼	14	0.0059	0.7709
203	繋	14	0.0059	0.7709
203	聞	14	0.0059	0.7709
203	血	14	0.0059	0.7709
203	贈	14	0.0059	0.7709
203	赤	14	0.0059	0.7709
203	迷	14	0.0059	0.7709
204	б	13	0.0055	0.7404
204	и	13	0.0055	0.7404
204	む	13	0.0055	0.7404
204	ョ	13	0.0055	0.7404
204	交	13	0.0055	0.7404
204	伝	13	0.0055	0.7404
204	偽	13	0.0055	0.7404
204	刃	13	0.0055	0.7404
204	刹	13	0.0055	0.7404
204	前	13	0.0055	0.7404
204	剣	13	0.0055	0.7404
204	勇	13	0.0055	0.7404
204	包	13	0.0055	0.7404
204	却	13	0.0055	0.7404
204	友	13	0.0055	0.7404
204	咆	13	0.0055	0.7404
204	大	13	0.0055	0.7404
204	姿	13	0.0055	0.7404
204	寸	13	0.0055	0.7404
204	尽	13	0.0055	0.7404
204	幸	13	0.0055	0.7404
204	往	13	0.0055	0.7404
204	循	13	0.0055	0.7404
204	怯	13	0.0055	0.7404
204	指	13	0.0055	0.7404
204	斬	13	0.0055	0.7404
204	断	13	0.0055	0.7404
204	暖	13	0.0055	0.7404
204	此	13	0.0055	0.7404
204	波	13	0.0055	0.7404
204	溺	13	0.0055	0.7404
204	漂	13	0.0055	0.7404
204	潜	13	0.0055	0.7404
204	組	13	0.0055	0.7404
204	結	13	0.0055	0.7404
204	絵	13	0.0055	0.7404
204	罰	13	0.0055	0.7404
204	聴	13	0.0055	0.7404
204	衝	13	0.0055	0.7404
204	試	13	0.0055	0.7404
204	諸	13	0.0055	0.7404
204	贖	13	0.0055	0.7404
204	踠	13	0.0055	0.7404
204	軌	13	0.0055	0.7404
204	軽	13	0.0055	0.7404
204	逝	13	0.0055	0.7404
204	那	13	0.0055	0.7404
204	限	13	0.0055	0.7404
204	隅	13	0.0055	0.7404
204	髪	13	0.0055	0.7404
204	魂	13	0.0055	0.7404
205	д	12	0.0051	0.7076
205	オ	12	0.0051	0.7076
205	テ	12	0.0051	0.7076
205	ナ	12	0.0051	0.7076
205	ハ	12	0.0051	0.7076
205	傷	12	0.0051	0.7076
205	初	12	0.0051	0.7076
205	制	12	0.0051	0.7076
205	半	12	0.0051	0.7076
205	取	12	0.0051	0.7076
205	呼	12	0.0051	0.7076
